"fold","test_year","target_date","p_min","p_max","actual_price","inside_range","prob_calm","prob_stress"
3,2015,2015-06-16,1.1094246999255,1.14591607338127,1.1238,TRUE,0.965104579788225,0.0348954202117756
3,2015,2015-06-17,1.10685583178713,1.1427447313857,1.1244,TRUE,0.958123377329401,0.0418766226705986
3,2015,2015-06-18,1.10763552950076,1.14309573697277,1.1404,TRUE,0.950793100268893,0.0492068997311075
3,2015,2015-06-19,1.12301008281174,1.16002202056324,1.1335,TRUE,0.969884183248252,0.0301158167517482
3,2015,2015-06-22,1.11627830645923,1.15280819550359,1.1378,TRUE,0.964440833226926,0.0355591667730739
3,2015,2015-06-23,1.12064019562739,1.15698491996218,1.119,FALSE,0.957642061566489,0.0423579384335113
3,2015,2015-06-24,1.10155480997612,1.13883997705248,1.1178,TRUE,0.983109484620815,0.016890515379185
3,2015,2015-06-25,1.10056122744316,1.13736063678366,1.1196,TRUE,0.977981938775364,0.0220180612246362
3,2015,2015-06-26,1.1025213834261,1.13886959974912,1.1156,TRUE,0.972412169091022,0.0275878309089777
3,2015,2015-06-29,1.09870734011837,1.13454381032116,1.118,TRUE,0.9664541160828,0.0335458839171996
3,2015,2015-06-30,1.10125856277104,1.13666281787891,1.1154,TRUE,0.960086761747377,0.0399132382526229
3,2015,2015-07-01,1.09882268762214,1.13376246480589,1.1084,TRUE,0.953406949431682,0.0465930505683177
3,2015,2015-07-02,1.09204985782521,1.12652018488478,1.109,TRUE,0.946831486130146,0.0531685138698537
3,2015,2015-07-06,1.09276563735625,1.12687450812417,1.1076,TRUE,0.939933475954869,0.0600665240451308
3,2015,2015-07-07,1.09157212946136,1.12519689905492,1.0952,TRUE,0.933023373619905,0.0669766263800946
3,2015,2015-07-08,1.07916570810374,1.11285382735733,1.1072,TRUE,0.938899177793708,0.0611008222062919
3,2015,2015-07-09,1.09086361047524,1.12530414093931,1.1025,TRUE,0.942948133205326,0.057051866794674
3,2015,2015-07-10,1.08635627295505,1.1203369906044,1.115,TRUE,0.935028045478233,0.064971954521767
3,2015,2015-07-13,1.09848362182812,1.13329826639743,1.102,TRUE,0.941279810099669,0.0587201899003309
3,2015,2015-07-14,1.08548868553082,1.12040438529416,1.1015,TRUE,0.949357127541271,0.0506428724587294
3,2015,2015-07-15,1.08518127498816,1.11964199872035,1.0965,TRUE,0.942167607830212,0.057832392169788
3,2015,2015-07-16,1.08037793207459,1.11430750619272,1.0898,TRUE,0.934122029657662,0.065877970342338
3,2015,2015-07-17,1.07383708001127,1.10737367682041,1.0848,TRUE,0.925933634039478,0.0740663659605217
3,2015,2015-07-20,1.06903158634386,1.10210590418904,1.085,TRUE,0.916897313967036,0.0831026860329643
3,2015,2015-07-21,1.06941101448338,1.10205915538584,1.0927,TRUE,0.909556147535342,0.0904438524646579
3,2015,2015-07-22,1.07706053981759,1.10975552496233,1.0884,TRUE,0.900272340118244,0.0997276598817558
3,2015,2015-07-23,1.07294396508697,1.10520060497719,1.0976,TRUE,0.890604559432036,0.109395440567964
3,2015,2015-07-24,1.08201192983044,1.1145438353925,1.0976,TRUE,0.882665467278152,0.117334532721848
3,2015,2015-07-27,1.08213535940611,1.11429116713326,1.1112,TRUE,0.875776307443418,0.124223692556582
3,2015,2015-07-28,1.0952920525481,1.12854755149363,1.1055,TRUE,0.893183521545523,0.106816478454477
3,2015,2015-07-29,1.08979708683815,1.12256811212309,1.1026,TRUE,0.882216484515355,0.117783515484645
3,2015,2015-07-30,1.08706207325807,1.11943283555832,1.0914,TRUE,0.873647158373118,0.126352841626882
3,2015,2015-07-31,1.0758961559397,1.10818893721105,1.1028,TRUE,0.87300942242759,0.12699057757241
3,2015,2015-08-03,1.08700872462505,1.11995635642593,1.0962,TRUE,0.874479388327972,0.125520611672028
3,2015,2015-08-04,1.08062531777739,1.1131279223369,1.0953,TRUE,0.862090795106227,0.137909204893773
3,2015,2015-08-05,1.07992225478992,1.1119618045717,1.0868,TRUE,0.854476635263944,0.145523364736056
3,2015,2015-08-06,1.07154083821369,1.10327088458526,1.0922,TRUE,0.842300907074062,0.157699092925938
3,2015,2015-08-07,1.07698694185769,1.1085646898941,1.0958,TRUE,0.828994726302848,0.171005273697152
3,2015,2015-08-10,1.08065963993171,1.11202957900418,1.0994,TRUE,0.818780886469697,0.181219113530303
3,2015,2015-08-11,1.08433314894439,1.1154932754883,1.1042,TRUE,0.809090956566313,0.190909043433687
3,2015,2015-08-12,1.08919085267141,1.12017339745511,1.1198,TRUE,0.796739608468392,0.203260391531608
3,2015,2015-08-13,1.10413650171108,1.13670973208406,1.1144,TRUE,0.844491233443872,0.155508766556129
3,2015,2015-08-14,1.0989366430761,1.13103615417199,1.111,TRUE,0.831732281122372,0.168267718877628
3,2015,2015-08-17,1.09570853045188,1.12739358618817,1.1078,TRUE,0.822734029979818,0.177265970020182
3,2015,2015-08-18,1.09267695664197,1.12395513585477,1.1028,TRUE,0.814821906048444,0.185178093951556
3,2015,2015-08-19,1.08786863281978,1.11875539208295,1.1061,TRUE,0.802583542768834,0.197416457231166
3,2015,2015-08-20,1.09124804586422,1.12191237392875,1.12,TRUE,0.79568564947806,0.20431435052194
3,2015,2015-08-21,1.10464520386666,1.13639962331583,1.1356,TRUE,0.812579271912157,0.187420728087843
3,2015,2015-08-24,1.11958289978627,1.15294896230677,1.158,FALSE,0.853407708273239,0.146592291726761
3,2015,2015-08-25,1.14049298382077,1.17756462462361,1.141,TRUE,0.962238274954021,0.0377617250459791
3,2015,2015-08-26,1.12336192750642,1.16100558485794,1.139,TRUE,0.975895082897919,0.0241049171020811
3,2015,2015-08-27,1.12152101416027,1.15864168021746,1.1239,TRUE,0.970686466288158,0.0293135337118416
3,2015,2015-08-28,1.10639712401928,1.14380354839134,1.1172,TRUE,0.977042347055632,0.0229576529443679
3,2015,2015-08-31,1.09992598871029,1.13679190432683,1.1194,TRUE,0.972106297785298,0.0278937022147016
3,2015,2015-09-01,1.10221787945884,1.13877170438318,1.1263,TRUE,0.96654738080274,0.0334526191972601
3,2015,2015-09-02,1.10913727864907,1.14559687037335,1.1242,TRUE,0.960814453872989,0.0391855461270113
3,2015,2015-09-03,1.10719579477733,1.14320109033475,1.1104,TRUE,0.954756766620843,0.0452432333791573
3,2015,2015-09-04,1.09341479543297,1.12955492550182,1.1117,TRUE,0.961036598190784,0.0389634018092155
3,2015,2015-09-08,1.09488198695582,1.13055639102033,1.1182,TRUE,0.95503035723113,0.0449696427688696
3,2015,2015-09-09,1.10134596815762,1.13697370868901,1.1165,TRUE,0.948284398168014,0.0517156018319858
3,2015,2015-09-10,1.09985948575858,1.13498720504729,1.1262,TRUE,0.942000752680424,0.0579992473195755
3,2015,2015-09-11,1.1094133709112,1.14484922426106,1.1338,TRUE,0.936917523998429,0.0630824760015711
3,2015,2015-09-14,1.11696285365333,1.15244508762419,1.1307,TRUE,0.929125535769852,0.070874464230148
3,2015,2015-09-15,1.11403602497473,1.14903313784714,1.126,TRUE,0.921837824756752,0.0781621752432479
3,2015,2015-09-16,1.10953155035347,1.14406213568611,1.1304,TRUE,0.913528206602807,0.086471793397193
3,2015,2015-09-17,1.11405691821185,1.14833722970875,1.1312,TRUE,0.905270641675542,0.0947293583244577
3,2015,2015-09-18,1.11497275859813,1.14888887913404,1.1358,TRUE,0.899983130410628,0.100016869589372
3,2015,2015-09-21,1.11963406663455,1.15336455301643,1.1204,TRUE,0.891655432686343,0.108344567313658
3,2015,2015-09-22,1.10407336214525,1.13831018685361,1.1133,TRUE,0.912919051402665,0.0870809485973351
3,2015,2015-09-23,1.09713882963391,1.13096879845098,1.116,TRUE,0.903063771645449,0.0969362283545513
3,2015,2015-09-24,1.09998733252475,1.13345425689278,1.1252,TRUE,0.89653978023494,0.10346021976506
3,2015,2015-09-25,1.10905412394574,1.1427992079506,1.1192,TRUE,0.886344865855885,0.113655134144115
3,2015,2015-09-28,1.10326536945813,1.13651220073676,1.1236,TRUE,0.875449271621358,0.124550728378642
3,2015,2015-09-29,1.10772872924599,1.14078607257905,1.1246,TRUE,0.866584052306113,0.133415947693887
3,2015,2015-09-30,1.10884127892876,1.1416065747068,1.1162,TRUE,0.863052195876955,0.136947804123045
3,2015,2015-10-01,1.10062063984626,1.13295191327963,1.12,TRUE,0.848505280376013,0.151494719623987
3,2015,2015-10-02,1.10449335313524,1.13667965431372,1.1276,TRUE,0.841310191033756,0.158689808966244
3,2015,2015-10-05,1.11205062215976,1.14426375727456,1.12,TRUE,0.825327719882502,0.174672280117498
3,2015,2015-10-06,1.10461766441432,1.13642310409595,1.1266,TRUE,0.808244667819464,0.191755332180536
3,2015,2015-10-07,1.11118986742886,1.14299059706968,1.1249,TRUE,0.792283620126289,0.207716379873711
3,2015,2015-10-08,1.10963981560071,1.14113577832384,1.1282,TRUE,0.791819187820545,0.208180812179455
3,2015,2015-10-09,1.11302184348816,1.14428850042567,1.1363,TRUE,0.78816894783732,0.21183105216268
3,2015,2015-10-13,1.12107568673487,1.15243932565345,1.1382,TRUE,0.766384865102059,0.233615134897941
3,2015,2015-10-14,1.12301487426317,1.15423482032745,1.1437,TRUE,0.768813084466802,0.231186915533198
3,2015,2015-10-15,1.12856951736884,1.15968081929784,1.1418,TRUE,0.756637645988064,0.243362354011936
3,2015,2015-10-16,1.12675952936807,1.1575569524016,1.136,TRUE,0.761761817741545,0.238238182258455
3,2015,2015-10-19,1.12116310993583,1.15161145670946,1.132,TRUE,0.748073907454126,0.251926092545874
3,2015,2015-10-20,1.11727936164435,1.14742605000163,1.1359,TRUE,0.745538573365992,0.254461426634008
3,2015,2015-10-21,1.1211928155471,1.15124838495851,1.1345,TRUE,0.744404090235832,0.255595909764167
3,2015,2015-10-22,1.11993871829247,1.14969852872783,1.114,FALSE,0.756396265478696,0.243603734521304
3,2015,2015-10-23,1.09876004985727,1.13027303947837,1.1016,TRUE,0.869481472962479,0.130518527037521
3,2015,2015-10-26,1.08640395666512,1.11788398482619,1.1051,TRUE,0.861589122200644,0.138410877799356
3,2015,2015-10-27,1.08997984489106,1.12130812038472,1.1052,TRUE,0.857081987631611,0.142918012368389
3,2015,2015-10-28,1.09020303049344,1.12121826969956,1.1066,TRUE,0.85890359156232,0.14109640843768
3,2015,2015-10-29,1.09170867259411,1.12244711945833,1.0963,TRUE,0.860849541343535,0.139150458656465
3,2015,2015-10-30,1.08148457041286,1.11206381271408,1.1042,TRUE,0.841993515549913,0.158006484450087
3,2015,2015-11-02,1.0892772425168,1.12001453803208,1.1026,TRUE,0.823265610897049,0.176734389102951
3,2015,2015-11-03,1.08782307839491,1.11826413828999,1.0946,TRUE,0.826342440533413,0.173657559466587
3,2015,2015-11-04,1.07999094169294,1.11008806320423,1.0861,TRUE,0.805293460044889,0.194706539955111
3,2015,2015-11-05,1.07160372072411,1.10140605498236,1.0869,TRUE,0.781263792938441,0.218736207061559
3,2015,2015-11-06,1.07251551587348,1.10209168874477,1.0746,TRUE,0.788232883074628,0.211767116925372
3,2015,2015-11-09,1.06019559880066,1.08980700451248,1.0767,TRUE,0.771383778715618,0.228616221284382
3,2015,2015-11-10,1.06238866214411,1.09181233721317,1.0686,TRUE,0.774719161348743,0.225280838651257
3,2015,2015-11-12,1.05445543775501,1.08353779972833,1.0768,TRUE,0.748766073988636,0.251233926011364
3,2015,2015-11-13,1.06254612921032,1.09179130756918,1.0722,TRUE,0.72098135416392,0.27901864583608
3,2015,2015-11-16,1.05812736110216,1.08700375434554,1.0708,TRUE,0.712318901933379,0.287681098066621
3,2015,2015-11-17,1.05680662459718,1.08546070519791,1.0634,TRUE,0.721783709349104,0.278216290650896
3,2015,2015-11-18,1.04956244054833,1.07789862719927,1.0638,TRUE,0.693934724238693,0.306065275761307
3,2015,2015-11-19,1.05001774626323,1.07818119025066,1.0746,TRUE,0.708083090026283,0.291916909973716
3,2015,2015-11-20,1.06061570450579,1.08919053838029,1.066,TRUE,0.671625456541022,0.328374543458978
3,2015,2015-11-23,1.05218639709821,1.0804132597071,1.0602,TRUE,0.636018199059559,0.363981800940441
3,2015,2015-11-24,1.04652104324656,1.07447381948783,1.0652,TRUE,0.617127614947513,0.382872385052487
3,2015,2015-11-25,1.05151640477958,1.07941869227376,1.0616,TRUE,0.605207314288515,0.394792685711485
3,2015,2015-11-27,1.04802274097072,1.07570913131183,1.0596,TRUE,0.606476319989001,0.393523680010999
3,2015,2015-11-30,1.04610851068791,1.07362099409927,1.0562,TRUE,0.620791064292805,0.379208935707195
3,2015,2015-12-01,1.04281160999898,1.07005428848615,1.062,TRUE,0.625844931078176,0.374155068921824
3,2015,2015-12-02,1.04859753242117,1.07586940652556,1.0573,TRUE,0.606157393768293,0.393842606231707
3,2015,2015-12-03,1.04401645259598,1.07104699876481,1.0902,FALSE,0.598954693819515,0.401045306180485
3,2015,2015-12-04,1.07363524557745,1.10873608030271,1.0884,TRUE,0.993325732915077,0.00667426708492297
3,2015,2015-12-07,1.07199996677244,1.10662378329421,1.084,TRUE,0.990186941433485,0.00981305856651489
3,2015,2015-12-08,1.06780260669359,1.10193984963461,1.0876,TRUE,0.986706980055866,0.0132930199441344
3,2015,2015-12-09,1.07148571052691,1.10538847046017,1.0984,TRUE,0.983207847113769,0.0167921528862312
3,2015,2015-12-10,1.08205464986292,1.11650815720188,1.0948,TRUE,0.979687833023517,0.0203121669764831
3,2015,2015-12-11,1.0786461378559,1.11263639874669,1.1002,TRUE,0.975905275910408,0.0240947240895922
3,2015,2015-12-14,1.08403567016613,1.11791132572354,1.1025,TRUE,0.971400050620054,0.028599949379946
3,2015,2015-12-15,1.08650986305519,1.12003447473658,1.0911,TRUE,0.968081059627601,0.0319189403723988
3,2015,2015-12-16,1.07513632817988,1.10866553971662,1.0937,TRUE,0.963902911381618,0.0360970886183817
3,2015,2015-12-17,1.07783619367151,1.1110247519644,1.0804,TRUE,0.960377081474515,0.0396229185254853
3,2015,2015-12-18,1.06452255207849,1.09786451544526,1.0847,TRUE,0.959938159138745,0.0400618408612552
3,2015,2015-12-21,1.0688957519003,1.10202379211611,1.092,TRUE,0.955114742147121,0.0448852578528786
3,2015,2015-12-22,1.0760890310675,1.10937018268789,1.0978,TRUE,0.948210860301673,0.051789139698327
3,2015,2015-12-23,1.08194210722834,1.1151207533844,1.0875,TRUE,0.941758177978124,0.058241822021876
3,2015,2015-12-24,1.07172115647226,1.1047293025395,1.0955,TRUE,0.934378646933333,0.0656213530666669
3,2015,2015-12-28,1.07967291741626,1.11278580297697,1.0983,TRUE,0.925412010782856,0.0745879892171444
3,2015,2015-12-29,1.08257095858974,1.11541699958258,1.0916,TRUE,0.921513703917024,0.0784862960829762
3,2015,2015-12-30,1.07603528438066,1.10854218053865,1.0912,TRUE,0.912302723339418,0.0876972766605823
3,2015,2015-12-31,1.0757788573276,1.10792430324066,1.0859,TRUE,0.911157531345463,0.0888424686545372
4,2016,2016-01-04,1.07062225052197,1.10170356444081,1.0803,TRUE,0.45298754218653,0.54701245781347
4,2016,2016-01-05,1.06516907630928,1.09595229578863,1.0743,TRUE,0.45373773805829,0.54626226194171
4,2016,2016-01-06,1.05932063295956,1.08979605893621,1.0762,TRUE,0.447342008775414,0.552657991224586
4,2016,2016-01-07,1.06132998350099,1.09158435661975,1.086,TRUE,0.492825323381949,0.507174676618051
4,2016,2016-01-08,1.07085700222634,1.10159516681383,1.0885,TRUE,0.426398951255358,0.573601048744642
4,2016,2016-01-11,1.0734594588063,1.104060468747,1.0878,TRUE,0.466973839335466,0.533026160664534
4,2016,2016-01-12,1.07290656705885,1.10320982397486,1.0837,TRUE,0.518879385015631,0.481120614984369
4,2016,2016-01-13,1.06893136757588,1.09891188145678,1.0862,TRUE,0.540309484628216,0.459690515371784
4,2016,2016-01-14,1.07153432315321,1.10130671060644,1.0862,TRUE,0.580126534172002,0.419873465827999
4,2016,2016-01-15,1.07173954371381,1.10116638107246,1.0964,TRUE,0.630641381870232,0.369358618129768
4,2016,2016-01-19,1.08159606796247,1.11164882822236,1.0906,TRUE,0.556910076961816,0.443089923038184
4,2016,2016-01-20,1.0759430268511,1.10569782662616,1.0908,TRUE,0.551577903700053,0.448422096299948
4,2016,2016-01-21,1.07627815618066,1.10575968671997,1.0833,TRUE,0.603643309644277,0.396356690355723
4,2016,2016-01-22,1.06887775356884,1.09822661280925,1.0814,TRUE,0.567998254088959,0.432001745911041
4,2016,2016-01-25,1.06713960112844,1.09616079660511,1.0832,TRUE,0.612500700427136,0.387499299572864
4,2016,2016-01-26,1.06905261204316,1.09784554742273,1.0846,TRUE,0.655790869601174,0.344209130398826
4,2016,2016-01-27,1.07057129269174,1.09912449244558,1.0867,TRUE,0.698894372326154,0.301105627673846
4,2016,2016-01-28,1.07278128569357,1.10111242988949,1.0952,TRUE,0.734442373969417,0.265557626030583
4,2016,2016-01-29,1.08103441945564,1.10979594442263,1.0832,TRUE,0.686374549592492,0.313625450407508
4,2016,2016-02-01,1.068983567912,1.09784612655714,1.0888,TRUE,0.592990337067855,0.407009662932145
4,2016,2016-02-02,1.07451037173023,1.10352170423766,1.0908,TRUE,0.588318189533851,0.411681810466149
4,2016,2016-02-03,1.07662180779752,1.10540798607429,1.1051,TRUE,0.632218904229919,0.367781095770082
4,2016,2016-02-04,1.0903854166292,1.12025692322605,1.1199,TRUE,0.525090383398705,0.474909616601295
4,2016,2016-02-05,1.10456275351968,1.13562252836454,1.1131,TRUE,0.417149837122327,0.582850162877673
4,2016,2016-02-08,1.09785597386389,1.12872701678234,1.117,TRUE,0.399019129416496,0.600980870583504
4,2016,2016-02-09,1.10184324083906,1.1325376185492,1.13,TRUE,0.425214255174493,0.574785744825507
4,2016,2016-02-10,1.11438039275504,1.14601102499564,1.1222,TRUE,0.330329994253527,0.669670005746473
4,2016,2016-02-11,1.10668792828771,1.13810064305336,1.1362,TRUE,0.301429913723416,0.698570086276584
4,2016,2016-02-12,1.12020564918371,1.15259372023849,1.1235,TRUE,0.221708999552824,0.778291000447176
4,2016,2016-02-16,1.10747043955876,1.13992907127091,1.114,TRUE,0.16401270579671,0.83598729420329
4,2016,2016-02-17,1.09803514140698,1.13029071048481,1.114,TRUE,0.135984100343151,0.864015899656849
4,2016,2016-02-18,1.09817593280501,1.13014652427712,1.1092,TRUE,0.165306854434454,0.834693145565546
4,2016,2016-02-19,1.09351426974669,1.12520515301636,1.1127,TRUE,0.175176272185469,0.824823727814532
4,2016,2016-02-22,1.09710501286492,1.12868353347511,1.1018,TRUE,0.196032742543562,0.803967257456438
4,2016,2016-02-23,1.08621791066868,1.11769886968688,1.1016,TRUE,0.15133512880788,0.84866487119212
4,2016,2016-02-24,1.08615996725171,1.11735345160045,1.1021,TRUE,0.183173335531683,0.816826664468317
4,2016,2016-02-25,1.08679223604079,1.11771804841247,1.1026,TRUE,0.219446211324642,0.780553788675358
4,2016,2016-02-26,1.08742463057798,1.11815352745265,1.0932,TRUE,0.260427253888253,0.739572746111747
4,2016,2016-02-29,1.0780844627109,1.10869184092057,1.0868,TRUE,0.214873164681029,0.785126835318971
4,2016,2016-03-01,1.07177314127516,1.10213108965474,1.0847,TRUE,0.206201150864394,0.793798849135606
4,2016,2016-03-02,1.06983916454159,1.09986125870749,1.0845,TRUE,0.239387401161075,0.760612598838925
4,2016,2016-03-03,1.0697789693564,1.09951826814982,1.0948,TRUE,0.283361130448673,0.716638869551327
4,2016,2016-03-04,1.07980021170614,1.11010270716149,1.101,TRUE,0.223583022300361,0.776416977699639
4,2016,2016-03-07,1.08591540043711,1.11638930405609,1.1004,TRUE,0.216713846798562,0.783286153201438
4,2016,2016-03-08,1.08546269115756,1.11563866720744,1.1028,TRUE,0.257817609274935,0.742182390725065
4,2016,2016-03-09,1.08796930406372,1.11792946446526,1.1022,TRUE,0.294010091311237,0.705989908688763
4,2016,2016-03-10,1.08751667069325,1.11717882162838,1.1162,TRUE,0.343245761170855,0.656754238829145
4,2016,2016-03-11,1.10097641786203,1.13173021452865,1.118,TRUE,0.251687897612092,0.748312102387908
4,2016,2016-03-14,1.10289306533751,1.13341079275979,1.1107,TRUE,0.292055834441734,0.707944165558265
4,2016,2016-03-15,1.09569160782271,1.12601021430131,1.1112,TRUE,0.267826332019047,0.732173667980954
4,2016,2016-03-16,1.09632528395676,1.12637351031791,1.1075,TRUE,0.315266747965181,0.684733252034819
4,2016,2016-03-17,1.09281445620623,1.12255129976978,1.1316,FALSE,0.34139476285329,0.65860523714671
4,2016,2016-03-18,1.11572950757881,1.14793314932603,1.1292,TRUE,0.372971748371741,0.627028251628259
4,2016,2016-03-21,1.11350580073441,1.14535241885006,1.126,TRUE,0.416546119987245,0.583453880012755
4,2016,2016-03-22,1.1104923919524,1.14196106074109,1.1228,TRUE,0.45323281667021,0.54676718332979
4,2016,2016-03-23,1.10747817702513,1.13864287129637,1.1174,TRUE,0.490032629599734,0.509967370400266
4,2016,2016-03-24,1.10222241400786,1.13309444846306,1.1163,TRUE,0.495254715367384,0.504745284632616
4,2016,2016-03-25,1.10127847248287,1.13176276574082,1.1164,TRUE,0.548840941486083,0.451159058513917
4,2016,2016-03-28,1.10151827683683,1.13171981407205,1.121,TRUE,0.603593854186332,0.396406145813668
4,2016,2016-03-29,1.10612784879386,1.13631047401173,1.1204,TRUE,0.618783951915823,0.381216048084177
4,2016,2016-03-30,1.10574766160201,1.1355574822949,1.133,TRUE,0.669491804822401,0.330508195177599
4,2016,2016-03-31,1.11789587608302,1.14862107282373,1.139,TRUE,0.571324693211847,0.428675306788153
4,2016,2016-04-01,1.12381617750476,1.15463034065029,1.1385,TRUE,0.565945478206791,0.434054521793209
4,2016,2016-04-04,1.1235381240371,1.15397631844499,1.1386,TRUE,0.620074368570127,0.379925631429873
4,2016,2016-04-05,1.12378077329251,1.15385728058814,1.1374,TRUE,0.671738784555633,0.328261215444367
4,2016,2016-04-06,1.12274017775781,1.15249428186495,1.143,TRUE,0.716998676140751,0.283001323859249
4,2016,2016-04-07,1.12834003954618,1.15809488663765,1.1386,TRUE,0.715747357122801,0.284252642877199
4,2016,2016-04-08,1.12406862738145,1.15356318004973,1.1406,TRUE,0.730400703884707,0.269599296115293
4,2016,2016-04-11,1.12618720028957,1.15544224745456,1.1412,TRUE,0.766454619173804,0.233545380826196
4,2016,2016-04-12,1.12692389677221,1.15590275106396,1.1395,TRUE,0.803896692208098,0.196103307791902
4,2016,2016-04-13,1.12538918310231,1.15403382074005,1.1281,TRUE,0.833263862468006,0.166736137531994
4,2016,2016-04-14,1.11391628854796,1.14270685654124,1.1262,TRUE,0.767777648520203,0.232222351479797
4,2016,2016-04-15,1.11218249842868,1.14063693180329,1.1295,TRUE,0.800708442548041,0.199291557451959
4,2016,2016-04-18,1.11551313096915,1.14390622441675,1.1322,TRUE,0.820590310309595,0.179409689690405
4,2016,2016-04-19,1.11832264305793,1.14649467819181,1.1375,TRUE,0.842853112093602,0.157146887906398
4,2016,2016-04-20,1.1236294543906,1.15178828870727,1.133,TRUE,0.841906838227593,0.158093161772407
4,2016,2016-04-21,1.11925609135737,1.1471586376851,1.1301,TRUE,0.848474231458116,0.151525768541884
4,2016,2016-04-22,1.11646312215334,1.14407674556929,1.1239,TRUE,0.866442309927842,0.133557690072158
4,2016,2016-04-25,1.11033822284107,1.1377999434815,1.1274,TRUE,0.855828464816338,0.144171535183662
4,2016,2016-04-26,1.11393819789193,1.14127044506219,1.1318,TRUE,0.869032616613413,0.130967383386587
4,2016,2016-04-27,1.11835728422241,1.14565159621301,1.1322,TRUE,0.874498673124708,0.125501326875292
4,2016,2016-04-28,1.11889567217122,1.14591057220916,1.1325,TRUE,0.897267054465969,0.102732945534031
4,2016,2016-04-29,1.11926431035124,1.14606828270294,1.1441,TRUE,0.916009894019362,0.0839901059806379
4,2016,2016-05-02,1.13051137538926,1.15802856948856,1.1516,TRUE,0.870681251828522,0.129318748171478
4,2016,2016-05-03,1.13784987716533,1.16569393354306,1.1508,TRUE,0.847365688160397,0.152634311839603
4,2016,2016-05-04,1.13720491044962,1.16473582770698,1.1486,TRUE,0.874817633504877,0.125182366495123
4,2016,2016-05-05,1.1351760159446,1.16236122844068,1.1404,TRUE,0.893658191724499,0.106341808275501
4,2016,2016-05-06,1.12699998695914,1.15413635853439,1.1421,TRUE,0.865731826526575,0.134268173473425
4,2016,2016-05-09,1.12882431821688,1.15570972853531,1.1402,TRUE,0.888062580085215,0.111937419914785
4,2016,2016-05-10,1.12701898135,1.15371344675286,1.1386,TRUE,0.90611025480109,0.0938897451989098
4,2016,2016-05-11,1.12558137271222,1.15194787223497,1.1444,TRUE,0.921958946140966,0.0780410538590336
4,2016,2016-05-12,1.13131536804659,1.15781573962468,1.138,TRUE,0.915716889804355,0.084283110195645
4,2016,2016-05-13,1.12498877769876,1.1513406177815,1.1294,TRUE,0.904711784951192,0.0952882150488075
4,2016,2016-05-16,1.11634493218994,1.14271250335361,1.1328,TRUE,0.872750664549496,0.127249335450504
4,2016,2016-05-17,1.11984852977489,1.14607953804989,1.1337,TRUE,0.885572054931602,0.114427945068398
4,2016,2016-05-18,1.12088152743631,1.1468441434715,1.1276,TRUE,0.907291580840236,0.0927084191597642
4,2016,2016-05-19,1.11485079692789,1.14067330056984,1.1214,TRUE,0.897131299722652,0.102868700277348
4,2016,2016-05-20,1.10865083499084,1.13440131406966,1.1207,TRUE,0.884965556398293,0.115034443601707
4,2016,2016-05-23,1.10810044733112,1.13354895988822,1.1192,TRUE,0.907495488525109,0.0925045114748908
4,2016,2016-05-24,1.10675874171462,1.13188776601263,1.1145,TRUE,0.924095604852812,0.075904395147188
4,2016,2016-05-25,1.10218149435806,1.12713424779024,1.1154,TRUE,0.923644876977031,0.0763551230229688
4,2016,2016-05-26,1.10314255181306,1.12790097856193,1.1184,TRUE,0.938299823475845,0.0617001765241549
4,2016,2016-05-27,1.10625071850606,1.13079085639475,1.114,TRUE,0.944914844347726,0.0550851556522742
4,2016,2016-05-31,1.1018991727073,1.12634185986032,1.1135,TRUE,0.945008043908621,0.0549919560913792
4,2016,2016-06-01,1.1015453434135,1.12569315873001,1.1165,TRUE,0.955545795161891,0.0444542048381095
4,2016,2016-06-02,1.10458399267128,1.12865413884011,1.1157,TRUE,0.959645088584493,0.0403549114155073
4,2016,2016-06-03,1.1039335395679,1.12770204411396,1.133,FALSE,0.96670196579394,0.0332980342060598
4,2016,2016-06-06,1.12040564076289,1.14584409148746,1.1354,TRUE,0.941433058965667,0.0585669410343329
4,2016,2016-06-07,1.12285111487494,1.14819811313279,1.135,TRUE,0.949770343212703,0.0502296567872968
4,2016,2016-06-08,1.12259899196912,1.14764762223239,1.14,TRUE,0.959282651131003,0.0407173488689968
4,2016,2016-06-09,1.12754485014304,1.15270315259067,1.1329,TRUE,0.956993614092716,0.0430063859072836
4,2016,2016-06-10,1.120522428885,1.14552403372303,1.1281,TRUE,0.945140939150507,0.0548590608494936
4,2016,2016-06-13,1.11577546462286,1.14067032077268,1.1282,TRUE,0.9439020488901,0.0560979511098997
4,2016,2016-06-14,1.1160169578614,1.14062637353346,1.1206,TRUE,0.95515019144717,0.0448498085528297
4,2016,2016-06-15,1.108428569009,1.13301456826613,1.1239,TRUE,0.939388238435803,0.0606117615641971
4,2016,2016-06-16,1.1117640042878,1.13627878175759,1.1158,TRUE,0.945222097685632,0.0547779023143682
4,2016,2016-06-17,1.10368113245323,1.12816122942148,1.1256,TRUE,0.923066468325311,0.0769335316746888
4,2016,2016-06-20,1.11309115068303,1.13835893826013,1.1318,TRUE,0.87962392098252,0.12037607901748
4,2016,2016-06-21,1.11922241174186,1.1446291537395,1.1262,TRUE,0.864757118714916,0.135242881285084
4,2016,2016-06-22,1.11368505662805,1.13896551634732,1.1286,TRUE,0.856392025196449,0.143607974803551
