"Date","log_return","prob_regime_1","prob_regime_2"
2023-07-28,0.372101895059163,0.998107407326962,0.00189259267303667
2023-07-31,-0.172265331144618,0.99811296979134,0.00188703020865902
2023-08-01,-0.44563758894147,0.998147986110349,0.00185201388965041
2023-08-02,-0.292104269769994,0.998136009464311,0.00186399053568763
2023-08-03,0.0731060984766555,0.998010421932892,0.00198957806710664
2023-08-04,0.80972102326193,0.998148863252516,0.0018511367474826
2023-08-07,-0.326738355666897,0.998251819812744,0.00174818018725528
2023-08-08,-0.446449650474859,0.998385286956446,0.00161471304355317
2023-08-09,0.21891826676129,0.998445348304125,0.00155465169587392
2023-08-10,0.372880246511877,0.998499495546257,0.00150050445374142
2023-08-11,-0.537024000309751,0.998636646263744,0.0013633537362546
2023-08-14,-0.319941769329416,0.998743489039068,0.00125651096093046
2023-08-15,0.054919909847217,0.998758195623263,0.00124180437673561
2023-08-16,-0.219860843420274,0.998714831168835,0.00128516883116409
2023-08-17,-0.275507567050264,0.998628469707441,0.00137153029255784
2023-08-18,0.00919582510189653,0.998427775863292,0.0015722241367069
2023-08-21,0.119468837441732,0.998088534627702,0.00191146537229604
2023-08-22,-0.386491693029598,0.997737948283082,0.00226205171691647
2023-08-23,0.147411119378478,0.997187461024372,0.00281253897562655
2023-08-24,-0.331981123786738,0.996540552696874,0.00345944730312429
2023-08-25,-0.360894298149416,0.995819374989331,0.00418062501066791
2023-08-28,0.212992625782485,0.994788525508745,0.00521147449125393
2023-08-29,0.378560998695362,0.993672725821016,0.00632727417898265
2023-08-30,0.688802833545542,0.993125152252097,0.00687484774790204
2023-08-31,-0.799452913991298,0.993128204777911,0.00687179522208757
2023-09-01,-0.480903544032096,0.993216168568633,0.00678383143136592
2023-09-05,-0.557777777799986,0.99349095643426,0.00650904356573896
2023-09-06,-0.121263015652363,0.993522883722938,0.00647711627706037
2023-09-07,-0.0933794072895884,0.99330438194586,0.00669561805413908
2023-09-08,0.0467006032865198,0.99277496377922,0.00722503622077842
2023-09-11,0.326294980219858,0.992110547093176,0.00788945290682294
2023-09-12,-0.167675866020298,0.991045272883023,0.00895472711697574
2023-09-13,0.102501989126507,0.989317128093628,0.0106828719063714
