Date,r_t,delta_y_t,r_t_plus_1
2010-02-19,-0.1844950894162065,-0.009964109650847524,0.3833682076636523
2010-02-22,0.3833682076636523,-0.017431335668034703,-0.3907550959403221
2010-02-23,-0.3907550959403221,-0.011327957452019182,0.2876850728276077
2010-02-24,0.2876850728276077,-0.011299811102181867,-0.7393202387618705
2010-02-25,-0.7393202387618705,-0.014366643623797247,1.356152859833766
2010-02-26,1.356152859833766,0.009712159053355344,-1.0597685290600671
2010-03-01,-1.0597685290600671,0.07187194837257167,0.3545055411348824
2010-03-02,0.3545055411348824,0.030113831916652057,1.2236826076222524
2010-03-03,1.2236826076222524,-0.013437869409537456,-1.172088724038109
2010-03-04,-1.172088724038109,0.04467273432331875,0.2722691994326923
2010-03-05,0.2722691994326923,0.03390515458106149,0.0367363436775335
2010-03-08,0.0367363436775335,-0.016219072970670417,-0.198536776122577
2010-03-09,-0.198536776122577,-0.019088501219340834,0.5285579769787236
2010-03-10,0.5285579769787236,-0.01760304120573568,0.1170788952704802
2010-03-11,0.1170788952704802,-0.0070546638975906495,0.5760762640968472
2010-03-12,0.5760762640968472,-0.018443383569245936,-0.7370951088110135
2010-03-15,-0.7370951088110135,-0.004074497809615695,0.7734442059361814
2010-03-16,0.7734442059361814,0.004609851862864445,-0.138196916201122
2010-03-17,-0.138196916201122,0.007482496467063612,-0.9948147290518056
2010-03-18,-0.9948147290518056,-0.01830597548709775,-0.5380914468596381
2010-03-19,-0.5380914468596381,0.023936660513911,0.0073907098810411
2010-03-22,0.0073907098810411,-0.006844144329230221,0.0295573784757312
2010-03-23,0.0295573784757312,-0.019071593148847488,-1.398728257425006
2010-03-24,-1.398728257425006,-0.01899172542972246,-0.0224794875623499
2010-03-25,-0.0224794875623499,0.0661507239789888,0.4038596469684912
2010-03-26,0.4038596469684912,-0.019109788267726583,0.4988284177486445
2010-03-29,0.4988284177486445,-0.011835607613311754,-0.4167602966057291
2010-03-30,-0.4167602966057291,-0.007843809284052313,0.8687635855243174
2010-03-31,0.8687635855243174,-0.011467465921974439,0.3174020011067649
2010-04-01,0.3174020011067649,0.015212353569485856,-0.606152062909519
2010-04-02,-0.606152062909519,-0.014393091215960078,-0.0074148222330379
2010-04-05,-0.0074148222330379,-0.002634993942968043,-0.8040543616173824
2010-04-06,-0.8040543616173824,-0.019041213746603017,-0.1047042201706256
2010-04-07,-0.1047042201706256,0.010877442531673174,-0.0299356386010432
2010-04-08,-0.0299356386010432,-0.018565418968554286,0.8051333190328431
2010-04-09,0.8051333190328431,-0.01896821465651116,0.8796951943358444
2010-04-12,0.8796951943358444,0.013479598899289742,0.0367931127444303
2010-04-13,0.0367931127444303,0.01847845638671055,0.5429611988955678
2010-04-14,0.5429611988955678,-0.018932090566190243,-0.9262728874457592
2010-04-15,-0.9262728874457592,-0.00425096094200682,-0.3922008949408454
2010-04-16,-0.3922008949408454,0.021755248574322174,-0.2152533768594249
2010-04-19,-0.2152533768594249,-0.011905954596249602,-0.0892060719281366
2010-04-20,-0.0892060719281366,-0.016845900977621425,-0.4696419232607489
2010-04-21,-0.4696419232607489,-0.018613580832075517,-0.6371596833974125
2010-04-22,-0.6371596833974125,-0.0077175320547030685,0.4651520128236361
2010-04-23,0.4651520128236361,0.001978707184910737,-0.1798022660006948
2010-04-26,-0.1798022660006948,-0.007234624442582456,-0.798016732162851
2010-04-27,-0.798016732162851,-0.01727367561750439,-0.7587289812159481
2010-04-28,-0.7587289812159481,0.015089108316339587,0.8569422630122583
2010-04-29,0.8569422630122583,0.010987379810544885,0.4445288917402044
2010-04-30,0.4445288917402044,0.019150745966464183,-0.8986279086396503
2010-05-03,-0.8986279086396503,-0.00869199893088832,-1.11366520951911
2010-05-04,-1.11366520951911,0.020921918663821943,-1.1339651729545837
2010-05-05,-1.1339651729545837,0.03882589229404086,-1.5716340536318536
2010-05-06,-1.5716340536318536,0.03655222323215943,0.251869475929634
2010-05-07,0.251869475929634,0.07646494736888992,1.0945305109875954
2010-05-10,1.0945305109875954,-0.016768289710840985,-1.1417077409866705
2010-05-11,-1.1417077409866705,0.024960800540778507,-0.575779482397606
2010-05-12,-0.575779482397606,0.025517541591144142,-0.5870703096787062
2010-05-13,-0.5870703096787062,-0.008176766327728622,-1.4264205312268805
2010-05-14,-1.4264205312268805,-0.007541441071398376,-0.7371737380777666
2010-05-17,-0.7371737380777666,0.04784225964436106,0.4785668378514428
2010-05-18,0.4785668378514428,-0.0022894271755630837,-0.3323204679440604
2010-05-19,-0.3323204679440604,-0.011725838455147236,0.4293764445049402
2010-05-20,0.4293764445049402,-0.01574088009093718,1.643652958140639
2010-05-21,1.643652958140639,-0.012800256837692843,-1.353048943487724
2010-05-24,-1.353048943487724,0.06836622433673017,-1.0289740372550071
2010-05-25,-1.0289740372550071,0.033516009921015756,-0.4489253754211044
2010-05-26,-0.4489253754211044,0.009838536208792492,1.1872953980231942
2010-05-27,1.1872953980231942,-0.013863431090458369,-0.0080844011523861
2010-05-28,-0.0080844011523861,0.020242292312437397,-0.8362135189080873
2010-06-01,-0.8362135189080873,-0.019367798646817647,-0.4903573081488793
2010-06-02,-0.4903573081488793,0.00018983294802999573,-0.1065617544175368
2010-06-03,-0.1065617544175368,-0.012612591368717401,-1.6122047347226436
2010-06-04,-1.6122047347226436,-0.01903542571380822,-0.3255836244230934
2010-06-07,-0.3255836244230934,0.054375561729027466,0.3005763304987595
2010-06-08,0.3005763304987595,-0.01655653266877659,0.4159739775176712
2010-06-09,0.4159739775176712,-0.016684779463066585,0.5464494472078967
2010-06-10,0.5464494472078967,-0.014119052308693886,-0.2811313245675315
2010-06-11,-0.2811313245675315,-0.010155875347008582,1.6424775905464657
2010-06-14,1.6424775905464657,-0.01697085640530399,0.4064385370679435
2010-06-15,0.4064385370679435,0.06092730750953975,-0.0324543613396246
2010-06-16,-0.0324543613396246,-0.014562439739553058,0.3402466017393416
2010-06-17,0.3402466017393416,-0.019322793440916662,-0.0404448943834809
2010-06-18,-0.0404448943834809,-0.01570333980599654,0.2020610911778074
2010-06-21,0.2020610911778074,-0.01926905226541058,-0.6642927863291028
2010-06-22,-0.6642927863291028,-0.017881517215308843,0.0568805118330467
2010-06-23,0.0568805118330467,-0.004850409692429054,-0.1788763791045926
2010-06-24,-0.1788763791045926,-0.019125205349565508,0.3574333618587647
2010-06-25,0.3574333618587647,-0.0181768913334397,-0.1298279961650059
2010-06-28,-0.1298279961650059,-0.014396358267526953,-1.0529420220888794
2010-06-29,-1.0529420220888794,-0.01861365689317952,0.8497477391478557
2010-06-30,0.8497477391478557,0.022053908207490314,1.3977201895548683
2010-07-01,1.3977201895548683,0.00752052519099648,0.9025259936626095
2010-07-02,0.9025259936626095,0.04872387394341271,0.5471210571402808
2010-07-06,0.5471210571402808,0.007643617221518553,-0.4120449569870416
2010-07-07,-0.4120449569870416,-0.009287755152042809,0.7042004018741509
2010-07-08,0.7042004018741509,-0.013747350838978756,-0.3475242420303314
2010-07-09,-0.3475242420303314,-0.0021259276550440655,-0.523561405394494
2010-07-12,-0.523561405394494,-0.01521046663638714,1.1545280858303273
2010-07-13,1.1545280858303273,-0.009727814531411482,0.2826413124427363
2010-07-14,0.2826413124427363,0.02763168026546412,1.0761176834925597
2010-07-15,1.0761176834925597,-0.016387247837143477,0.2014567549463791
2010-07-16,0.2014567549463791,0.02086872572666385,0.3400049639741646
2010-07-19,0.3400049639741646,-0.017788878042038703,-0.4484312447328687
2010-07-20,-0.4484312447328687,-0.015013610998957382,-0.6764400088542036
2010-07-21,-0.6764400088542036,-0.012108820831496107,0.6609409387673807
2010-07-22,0.6609409387673807,-0.0026444800462742373,-0.2250068839284746
2010-07-23,-0.2250068839284746,-0.0027463917556600215,0.8431035747692177
2010-07-26,0.8431035747692177,-0.017378268488733625,0.0
2010-07-27,0.0,0.008285339572165817,0.1154690094040777
2010-07-28,0.1154690094040777,-0.01917966456120456,0.5064856196006782
2010-07-29,0.5064856196006782,-0.018566603133891246,0.0382657946734928
2010-07-30,0.0382657946734928,-0.008344897568508852,0.8002176603602291
2010-08-02,0.8002176603602291,-0.019034238661106297,0.4921828737018811
2010-08-03,0.4921828737018811,0.008631375556653704,-0.6137080291713652
2010-08-04,-0.6137080291713652,-0.008520122870522963,-0.0076002280104988
2010-08-05,-0.0076002280104988,-0.003134116179096589,0.9455798734820652
2010-08-06,0.9455798734820652,-0.0190828613637113,-0.309165876090213
2010-08-09,-0.309165876090213,0.020815806331193388,-1.1087598397944491
2010-08-10,-1.1087598397944491,-0.01505334320077772,-1.508068897667626
2010-08-11,-1.508068897667626,0.033248811537474526,-0.2561615994190461
2010-08-12,-0.2561615994190461,0.06847642575734174,-0.7724456150594804
2010-08-13,-0.7724456150594804,-0.016893714740944223,0.5545806051372736
2010-08-16,0.5545806051372736,0.002814424835490034,0.4042294061509398
2010-08-17,0.4042294061509398,-0.00738170373092534,-0.1397407261014003
2010-08-18,-0.1397407261014003,-0.012729513123522157,-0.2722783587292482
2010-08-19,-0.2722783587292482,-0.018451698558725402,-1.1753778944328404
2010-08-20,-1.1753778944328404,-0.01622583831722088,-0.1893491689989825
2010-08-23,-0.1893491689989825,0.03582575002030643,0.0947194008775596
2010-08-24,0.0947194008775596,-0.017833669078679074,-0.1816244033844431
2010-08-25,-0.1816244033844431,-0.018725128235142947,0.5124375595207398
2010-08-26,0.5124375595207398,-0.0177985861395643,0.3767369654837402
2010-08-27,0.3767369654837402,-0.00739248212571393,-0.6208027481741816
2010-08-30,-0.6208027481741816,-0.012574183428534063,0.1417881293074469
2010-08-31,0.1417881293074469,-0.002007227839594524,0.8543376022659404
2010-09-01,0.8543376022659404,-0.018048781297709315,0.0858134779812497
2010-09-02,0.0858134779812497,0.015089183214188567,0.4745428797076572
2010-09-03,0.4745428797076572,-0.018657046591139537,-1.265246494376503
2010-09-07,-1.265246494376503,-0.008048586503049258,0.031434184934657
2010-09-08,0.031434184934657,0.0530187342572074,-0.1494004602640337
2010-09-09,-0.1494004602640337,-0.019025825882984588,0.1808247672238513
2010-09-10,0.1808247672238513,-0.018116685892255,1.2411852871587656
2010-09-13,1.2411852871587656,-0.01738291277294218,0.9573884121696314
2010-09-14,0.9573884121696314,0.05189351703728513,-0.0461148267337548
2010-09-15,-0.0461148267337548,0.02029333900029826,0.5443337701560569
2010-09-16,0.5443337701560569,-0.01904423244467359,-0.2526317133111136
2010-09-17,-0.2526317133111136,-0.005928172395705925,0.2143951816633431
2010-09-20,0.2143951816633431,-0.016366537245512486,0.4731027519534738
2010-09-21,0.4731027519534738,-0.016821830294772376,1.877812426224345
2010-09-22,1.877812426224345,-0.00821682383152058,-0.3067831355924907
2010-09-23,-0.3067831355924907,0.12865424659243002,0.9843479927915324
2010-09-24,0.9843479927915324,-0.015818359380606207,-0.0074208749245523
2010-09-27,-0.0074208749245523,0.017344371776738077,0.7982894045292859
2010-09-28,0.7982894045292859,-0.019201589566059503,0.4041003258107248
2010-09-29,0.4041003258107248,0.005295813909700874,-0.2716694647844634
2010-09-30,-0.2716694647844634,-0.012775821154356035,1.1186371447027994
2010-10-01,1.1186371447027994,-0.016389972203397146,-0.4810154307751998
2010-10-04,-0.4810154307751998,0.029820633583912067,1.060979358850059
2010-10-05,1.060979358850059,-0.010600556193091406,0.6484639770799504
2010-10-06,0.6484639770799504,0.023512777762571997,-0.0215478542762442
2010-10-07,-0.0215478542762442,-0.003460758566226591,0.0143657520718462
2010-10-08,0.0143657520718462,-0.019187380045995524,-0.5545766671314756
2010-10-12,-0.5545766671314756,-0.019155239465481432,0.8486206986955992
2010-10-13,0.8486206986955992,-0.007060445905254473,0.7277948643036842
2010-10-14,0.7277948643036842,0.010063841154608188,-0.4846075618478744
2010-10-15,-0.4846075618478744,0.0021164171445374096,-0.1429797212410586
2010-10-18,-0.1429797212410586,-0.01001913492945182,-1.0861462648456242
2010-10-19,-1.0861462648456242,-0.018366189366332795,0.8784618703617323
2010-10-20,0.8784618703617323,0.02823137623660724,0.1719074988212665
2010-10-21,0.1719074988212665,0.0113399517272162,-0.4950327575274583
2010-10-22,-0.4950327575274583,-0.01792758958291375,0.5880260758638828
2010-10-25,0.5880260758638828,-0.009483482237578278,-0.8112324183086703
2010-10-26,-0.8112324183086703,-0.0046977654694957665,-0.614585644396954
2010-10-27,-0.614585644396954,0.00735625257655972,1.017434905127541
2010-10-28,1.017434905127541,-0.004053634425727221,-0.2515905435205252
2010-10-29,-0.2515905435205252,0.022670826912594005,-0.0431934352694786
2010-11-01,-0.0431934352694786,-0.016760021002169348,0.9887592196724287
2010-11-02,0.9887592196724287,-0.019077549640253978,-0.0855920166376617
2010-11-03,-0.0855920166376617,0.02148201989315608,1.4873848823206663
2010-11-04,1.4873848823206663,-0.01887779064801897,-1.3518980002550156
2010-11-05,-1.3518980002550156,0.06770893057820816,-0.7582296698043722
2010-11-08,-0.7582296698043722,0.0439454173736247,-0.4461723003213526
2010-11-09,-0.4461723003213526,-0.0003568421683125923,-0.9930136322134898
2010-11-10,-0.9930136322134898,-0.012698464949676035,-0.2041709911527208
2010-11-12,-0.2041709911527208,0.013685930061435035,-0.6223706708356409
2010-11-15,-0.6223706708356409,-0.0179244048590204,-0.7223973624032275
2010-11-16,-0.7223973624032275,-0.006024187532315431,0.2807330448938204
2010-11-17,0.2807330448938204,-0.0012518108861087468,0.4636964110146002
2010-11-18,0.4636964110146002,-0.016304436632121992,0.2640071935313702
2010-11-19,0.2640071935313702,-0.011136907571981295,-0.3080762357429265
2010-11-22,-0.3080762357429265,-0.016454242812611018,-1.6592973289579094
2010-11-23,-1.6592973289579094,-0.015620105334913412,-0.2842398502821622
2010-11-24,-0.2842398502821622,0.08030928684797653,-0.8047273901431165
2010-11-26,-0.8047273901431165,-0.016603651143672706,-1.1467754305893294
2010-11-29,-1.1467754305893294,0.0028897488472179327,-0.4286595663618864
2010-11-30,-0.4286595663618864,0.024649364770864997,0.8630949129466648
2010-12-01,0.8630949129466648,-0.01330528343192372,0.5990085014764562
2010-12-02,0.5990085014764562,0.006098861457052931,1.0453187869789575
2010-12-03,1.0453187869789575,-0.006965076933076621,-0.6906415861333549
2010-12-06,-0.6906415861333549,0.017487420212795247,0.360929785007247
2010-12-07,0.360929785007247,-0.0038824206714470036,-0.6098268475420592
2010-12-08,-0.6098268475420592,-0.014771642561755794,-0.2722324730274788
2010-12-09,-0.2722324730274788,-0.006786878948759729,0.2722324730274665
2010-12-10,0.2722324730274665,-0.0167585678915005,1.1039877812588157
2010-12-13,1.1039877812588157,-0.01642645358000277,0.044802868132943
2010-12-14,0.044802868132943,0.024930329475141157,-0.6666441676876256
2010-12-15,-0.6666441676876256,-0.019140014487401876,-0.7543789547316132
2010-12-16,-0.7543789547316132,-0.00329069479297805,-0.3869357280123632
2010-12-17,-0.3869357280123632,0.0012609546770533354,-0.2359299393400739
2010-12-20,-0.2359299393400739,-0.013831854409844182,0.0533231778012805
2010-12-21,0.0533231778012805,-0.0171657534190783,-0.3203664067285669
2010-12-22,-0.3203664067285669,-0.019024794950962123,0.0916380361951355
2010-12-23,0.0916380361951355,-0.015086601681205531,0.342896666985082
2010-12-27,0.342896666985082,-0.018712624895986237,-0.1827318918698658
2010-12-28,-0.1827318918698658,-0.013770593449370185,0.4637909853147119
2010-12-29,0.4637909853147119,-0.017652145116171542,0.6502366778466581
2010-12-30,0.6502366778466581,-0.008821843422175853,0.7657695078229125
2011-01-03,0.7657695078229125,0.0010685113900518,-0.4873121312832603
2011-01-04,-0.4873121312832603,0.008500033021770808,-1.0197618302786315
2011-01-05,-1.0197618302786315,-0.008317616375471609,-1.0993316301482454
2011-01-06,-1.0993316301482454,0.027586948336233527,-0.639176639929117
2011-01-07,-0.639176639929117,0.03200709596182763,0.007725288736499
2011-01-10,0.007725288736499,-0.0024734207215034187,0.254600299547587
2011-01-11,0.254600299547587,-0.019105727792368847,0.6757820219581785
2011-01-12,0.6757820219581785,-0.016107624584985766,2.255108807595159
2011-01-13,2.255108807595159,0.0016335831608810202,-0.2697439070023215
2011-01-14,-0.2697439070023215,0.17133688355857932,0.531299188198419
2011-01-18,0.531299188198419,-0.017053035205214635,0.7139169163496926
2011-01-19,0.7139169163496926,-0.009754211419709497,-0.3860721997852182
2011-01-20,-0.3860721997852182,-0.001969346190903205,1.0213232649815538
2011-01-21,1.0213232649815538,-0.014350580232219657,0.5287520580683197
2011-01-24,0.5287520580683197,0.01647305488518555,-0.0659413146215207
2011-01-25,-0.0659413146215207,-0.00965134750144382,0.3219672033493065
2011-01-26,0.3219672033493065,-0.019123777055221978,0.0
2011-01-27,0.0,-0.015377049231202066,-0.5935170381170993
2011-01-28,-0.5935170381170993,-0.019204746666633608,0.7905758180845104
2011-01-31,0.7905758180845104,-0.006042799835633079,0.5671092703816323
2011-02-01,0.5671092703816323,0.004971496065311172,-0.1015523081616768
2011-02-02,-0.1015523081616768,-0.0066621071985373806,-0.911317501567753
2011-02-03,-0.911317501567753,-0.01881140026278459,-0.5139889427096982
2011-02-04,-0.5139889427096982,0.013113469967213836,-0.1989610471739304
2011-02-07,-0.1989610471739304,-0.009041741972515643,0.9543458131876952
2011-02-08,0.9543458131876952,-0.017647941529023683,0.007305936076308
2011-02-09,0.007305936076308,0.017954942877757306,-0.3732849714195538
2011-02-10,-0.3732849714195538,-0.019143380871000655,-0.8616616260878739
2011-02-11,-0.8616616260878739,-0.013502201777710906,-0.3408168076350096
2011-02-14,-0.3408168076350096,0.011440282766713345,0.1483239666765476
2011-02-15,0.1483239666765476,-0.01442484593107343,0.3919978393365791
2011-02-16,0.3919978393365791,-0.018072348910239358,0.4786636040060009
2011-02-17,0.4786636040060009,-0.012025375451583605,0.4471328688285291
2011-02-18,0.4471328688285291,-0.008386743116511565,-0.0878027421594459
2011-02-22,-0.0878027421594459,-0.009547725318856795,0.7075415198472061
2011-02-23,0.7075415198472061,-0.018702367417822816,0.2613241905277232
2011-02-24,0.2613241905277232,0.005542337492546575,-0.2685929530241002
2011-02-25,-0.2685929530241002,-0.015525611420407742,0.2613431614524365
2011-02-28,0.2613431614524365,-0.015503673536243335,0.1448960624440066
2011-03-01,0.1448960624440066,-0.015249349544700605,0.4045955956375248
2011-03-02,0.4045955956375248,-0.017702358627743497,0.5608297702359242
2011-03-03,0.5608297702359242,-0.009618443924590932,0.2577874682156211
2011-03-04,0.2577874682156211,-0.0010137435900143196,-0.050073322695827
2011-03-07,-0.050073322695827,-0.014938407293366932,-0.4589795779773451
2011-03-08,-0.4589795779773451,-0.018718888666971297,-0.0431375375155815
2011-03-09,-0.0431375375155815,-0.006487488185355901,-0.5986530194605846
2011-03-10,-0.5986530194605846,-0.018695154015245533,0.2961680931084793
2011-03-11,0.2961680931084793,0.003194269083895204,0.7974466627857711
2011-03-14,0.7974466627857711,-0.01300117982351133,-0.0501019943916367
2011-03-15,-0.0501019943916367,0.02158343926288404,-0.329867635077165
2011-03-16,-0.329867635077165,-0.018643614282798465,0.7085882992519555
2011-03-17,0.7085882992519555,-0.011977873742035997,0.8522173586644897
2011-03-18,0.8522173586644897,0.014011016588159347,0.3036189446267495
2011-03-21,0.3036189446267495,0.026571441182338913,0.1972109386873885
2011-03-22,0.1972109386873885,-0.012973866924108622,-0.6211200092640635
2011-03-23,-0.6211200092640635,-0.01618305532240472,0.5366486541075042
2011-03-24,0.5366486541075042,0.005208992752614522,-0.3951458711927264
2011-03-25,-0.3951458711927264,-0.00022945363221021646,-0.2832060799718507
2011-03-28,-0.2832060799718507,-0.009109593683880968,-0.0993119184980348
2011-03-29,-0.0993119184980348,-0.013715079921751302,0.0354798655486927
2011-03-30,0.0354798655486927,-0.018096009059423372,0.6223939746394496
2011-03-31,0.6223939746394496,-0.018521105867195617,0.225368079049274
2011-04-01,0.225368079049274,0.009105245207235312,0.0422000287596015
2011-04-04,0.0422000287596015,-0.014843844600452008,0.0632666711201791
2011-04-05,0.0632666711201791,-0.018411249781049858,0.7212158839317596
2011-04-06,0.7212158839317596,-0.01817065661718426,-0.3214538058057499
2011-04-07,-0.3214538058057499,0.02139070746937888,1.044432276465646
2011-04-08,1.044432276465646,-0.011096921226920343,0.1176837213111795
2011-04-11,0.1176837213111795,0.05986923721132709,0.0069182607519971
2011-04-12,0.0069182607519971,-0.017622201818376072,0.1520807703597125
2011-04-13,0.1520807703597125,-0.018607830806055155,-0.0898379522085836
2011-04-14,-0.0898379522085836,-0.01674689215724444,-0.1452935530791
2011-04-15,-0.1452935530791,-0.017993128733159114,-1.6193555509305195
2011-04-18,-1.6193555509305195,-0.016951942337171857,0.7571014082144711
2011-04-19,0.7571014082144711,0.15819018389289552,1.3457472796356715
2011-04-20,1.3457472796356715,0.014578332442032403,0.4948803831458834
2011-04-21,0.4948803831458834,0.07670058966580046,-0.274631137251981
2011-04-22,-0.274631137251981,-0.006744353725759913,0.2129048570437539
2011-04-25,0.2129048570437539,-0.015368371999501614,0.3356052600317654
2011-04-26,0.3356052600317654,-0.01648540511186655,0.2322088189973908
2011-04-27,0.2322088189973908,-0.01273385250898541,0.8558671996546413
2011-04-28,0.8558671996546413,-0.0158032120134986,0.2431940670337532
2011-04-29,0.2431940670337532,0.021448822646963343,0.3300666497285915
2011-05-02,0.3300666497285915,-0.015560508059497803,0.0336190959629707
2011-05-03,0.0336190959629707,-0.012613423511900427,-0.1076209157483166
2011-05-04,-0.1076209157483166,-0.018764199685147722,-1.874927554278229
2011-05-05,-1.874927554278229,-0.01819827095820335,-0.6052704357809309
2011-05-06,-0.6052704357809309,0.16046001539285595,-1.3474297482820574
2011-05-09,-1.3474297482820574,-0.003228167073303131,0.3977813263493054
2011-05-10,0.3977813263493054,0.05612985778755664,-0.621792620585301
2011-05-11,-0.621792620585301,-0.01262928582408211,-0.2807216384883834
2011-05-12,-0.2807216384883834,-0.0036896832353399173,-0.6203756237914997
2011-05-13,-0.6203756237914997,-0.015989257833414473,0.5500719088597996
2011-05-16,0.5500719088597996,-0.0031242519045257956,-0.4511179850374469
2011-05-17,-0.4511179850374469,-0.0059092819033127715,0.80915129248822
2011-05-18,0.80915129248822,-0.010483587899013241,-0.1121862409066051
2011-05-19,-0.1121862409066051,0.009761296945624701,-0.576938207645345
2011-05-20,-0.576938207645345,-0.0185923548100467,-1.1140002386473955
2011-05-23,-1.1140002386473955,-0.004435787857987825,0.6542943475613698
2011-05-24,0.6542943475613698,0.034355872877687356,-0.0354496795516597
2011-05-25,-0.0354496795516597,-0.0007753010764581045,-0.0993260102943661
2011-05-26,-0.0993260102943661,-0.01906653534469723,1.402666168911603
2011-05-27,1.402666168911603,-0.018685284203871392,0.621011659823691
2011-05-31,0.621011659823691,0.06523727237742215,0.3818520972682863
2011-06-01,0.3818520972682863,-0.0034332529737216614,-0.0346536372459742
2011-06-02,-0.0346536372459742,-0.013030523007868836,1.2263329711909388
2011-06-03,1.2263329711909388,-0.019085608208380542,0.1094990528242113
2011-06-06,0.1094990528242113,0.04308744043384349,0.3754911392527759
2011-06-07,0.3754911392527759,-0.01862332637532143,-0.6014644610083852
2011-06-08,-0.6014644610083852,-0.013126727568177537,-0.3639988909632094
2011-06-09,-0.3639988909632094,-0.004203971382834326,-1.1696039763191188
2011-06-10,-1.1696039763191188,-0.013615709628916462,0.0208819128590998
2011-06-13,0.0208819128590998,0.03744336166522476,0.7281333095623712
2011-06-14,0.7281333095623712,-0.019108617032914717,-1.756509926490832
2011-06-15,-1.756509926490832,0.0033218056631238876,-0.4651826826696295
2011-06-16,-0.4651826826696295,0.0961950339069522,1.200814962839656
2011-06-17,1.200814962839656,-0.01192855340256921,-0.0418906659760054
2011-06-20,-0.0418906659760054,0.030294695528101517,0.5501598193633981
2011-06-21,0.5501598193633981,-0.019221878416128664,0.0277758490779565
2011-06-22,0.0277758490779565,-0.008547941217288028,-1.6591790885481992
2011-06-23,-1.6591790885481992,-0.019192227470886645,0.162228919374536
2011-06-24,0.162228919374536,0.07283719253458588,0.653298660174183
2011-06-27,0.653298660174183,-0.018393907743352825,0.6003508432925609
2011-06-28,0.6003508432925609,-0.005074149204278633,0.4167251481448698
2011-06-29,0.4167251481448698,-0.007110924296499776,0.6562836584374258
2011-06-30,0.6562836584374258,-0.01323156034540402,-0.1033378205010951
2011-07-01,-0.1033378205010951,-0.00418185058346191,-0.2622680777263407
2011-07-05,-0.2622680777263407,-0.018904561293336706,-0.9792084908926716
2011-07-06,-0.9792084908926716,-0.016818091650035283,0.1394797631803796
2011-07-07,0.1394797631803796,0.015382109206128066,-0.6853173675194417
2011-07-08,-0.6853173675194417,-0.018441334197853616,-1.534412286097819
2011-07-11,-1.534412286097819,-0.0019380190390894073,-0.1426126881754786
2011-07-12,-0.1426126881754786,0.06286463953712286,1.08584864488717
2011-07-13,1.08584864488717,-0.01863604674286254,0.105823848459084
2011-07-14,0.105823848459084,0.020742411085649125,-0.1834992398587974
2011-07-15,-0.1834992398587974,-0.0188509755969946,-0.8085723888159945
2011-07-18,-0.8085723888159945,-0.018147887551833733,0.8085723888160016
2011-07-19,0.8085723888160016,0.0035084626229382096,0.2257974428158607
2011-07-20,0.2257974428158607,0.0039889140638909686,1.2885332339896798
2011-07-21,1.2885332339896798,-0.01732992426108618,-0.0417565598662391
2011-07-22,-0.0417565598662391,0.03892655874269917,-0.0626675507053107
2011-07-25,-0.0626675507053107,-0.019214894616213195,0.9566134228062008
2011-07-26,0.9566134228062008,-0.019121249469998772,-0.8452315804524074
2011-07-27,-0.8452315804524074,0.013725114518787452,-0.4882141096331825
2011-07-28,-0.4882141096331825,0.005358730501855134,0.5925220360614628
