Date,conditional_volatility,residual,standardized_residual
2014-10-29,0.4219383012937936,0.12338701642758554,0.292429049577255
2014-10-30,0.4151164318829242,-1.0972867765202552,-2.643322914352194
2014-10-31,0.4596381510044264,-0.725773973516616,-1.5790116027806114
2014-11-03,0.47263317585699405,-0.3379851256064092,-0.7151108785234203
2014-11-04,0.4686225937975047,0.5409051281236759,1.1542446635797612
2014-11-05,0.4718526990798047,-0.5213342163304389,-1.1048664495236156
2014-11-06,0.47411763718917527,-0.5885500702765042,-1.2413587348611328
2014-11-07,0.4792025066299052,0.07020406645550013,0.14650187652236074
2014-11-10,0.4706710264174912,0.029929236448604332,0.0635884402666773
2014-11-12,0.462160262773276,0.2549677067909702,0.5516867790860912
2014-11-13,0.4564628659837896,0.16621787327643822,0.36414325383993257
2014-11-14,0.4493675385366078,0.14995448447260562,0.3337011947078806
2014-11-17,0.44222394553951366,-0.3711084533632944,-0.839186699649522
2014-11-18,0.4401679845772982,0.70231363025481,1.595558184290153
2014-11-19,0.4530921269224608,0.11741530448526713,0.25914223070435477
2014-11-20,0.4454966789500694,-0.16969917063058088,-0.3809212922316768
2014-11-21,0.4387127321665523,-1.0536185044400468,-2.4016136920321984
2014-11-24,0.47657061485438046,0.2716854802846441,0.5700844152291252
2014-11-25,0.4708378627699755,0.3672421450522718,0.7799758135247618
2014-11-26,0.46770762846931657,0.2540298276291904,0.5431380891959425
2014-11-28,0.4618419936201557,-0.5154498312260264,-1.1160739784307288
2014-12-01,0.46430206584674405,0.42298359746935593,0.9110095099360888
2014-12-02,0.46316608611957516,-0.7980813977530502,-1.7230998159632316
2014-12-03,0.4802388370073798,-0.6907468358858275,-1.4383402229403885
2014-12-04,0.4900367713766979,1.0407195380908296,2.1237580501705136
2014-12-05,0.521460921208441,-1.0291566343098848,-1.9736026084656593
2014-12-08,0.549158529785737,-0.09179539761449977,-0.16715646327175365
2014-12-09,0.5392602524669724,1.0014589210796472,1.8570976008304685
2014-12-10,0.5635761744774456,0.08629675414671494,0.15312349608592005
2014-12-11,0.5533385336688916,-0.21982496077777536,-0.3972702918776209
2014-12-12,0.5447218214468724,0.7051131071427893,1.2944462281130775
2014-12-15,0.5517293950784177,-0.10642501976829606,-0.19289351032886293
2014-12-16,0.5418764347935038,0.2780647946135007,0.5131516647692284
2014-12-17,0.5345473481267454,-0.7810552049344965,-1.4611525202989168
2014-12-18,0.545958042608321,-0.92551247991772,-1.6952080703785828
2014-12-19,0.5649193040371306,-0.4508775819304041,-0.7981274116643908
2014-12-22,0.5612131225383066,0.14463065947985865,0.25771075848281977
2014-12-23,0.5514821439919253,-0.5836112169873129,-1.058259498236552
2014-12-24,0.5528788822151764,0.07144133606164733,0.12921697384318412
2014-12-29,0.5427870721005092,-0.06808894995845097,-0.12544320500294223
2014-12-30,0.5328916310818107,-0.03528125143359626,-0.06620717867528268
2014-12-31,0.5230838994272622,-0.5956621736912577,-1.1387507326137611
2015-01-02,0.5261922780415141,-0.7074410108578403,-1.3444534258293057
2015-01-05,0.5342818746012333,-0.8048192344740365,-1.5063569863280903
2015-01-06,0.5469973300121183,0.15669956555226813,0.2864722676960719
2015-01-07,0.5377059097856682,-0.9708216964548148,-1.8054882395504788
2015-01-08,0.5601346408883895,-0.07038968293370816,-0.1256656485699012
2015-01-09,0.5498851032654749,0.16651918794901413,0.30282542109277977
2015-01-12,0.5406389921753767,0.022686193710798032,0.04196181562768027
2015-01-13,0.5306437159672212,-0.4431625912946511,-0.8351415044779802
2015-01-14,0.5278380733683486,0.23474063607550832,0.4447209246910387
2015-01-15,0.5200749983297148,-1.7717392845344102,-3.406699591836889
2015-01-16,0.6147575348240557,-0.6950650248573763,-1.1306327868861414
2015-01-20,0.6179995205463901,0.3697964144264556,0.5983765393531513
2015-01-21,0.6105886534720151,0.22182958501352512,0.36330446652116205
2015-01-22,0.6006630128935841,-1.4726349009939579,-2.4516823399859575
2015-01-23,0.65456765294714,-1.1840267937831872,-1.8088684774632515
2015-01-26,0.6817843774530712,0.10326030226957113,0.15145595247476726
2015-01-27,0.6691674695447215,0.7118744119778712,1.0638210080089607
2015-01-28,0.6707803551621674,-0.24078436517035898,-0.3589615636733236
2015-01-29,0.659734235472531,-0.2944395241587687,-0.44630020442682955
2015-01-30,0.6497674198573549,-0.15352471508685206,-0.2362764127517439
2015-02-02,0.6381965321256803,0.4212149392795763,0.6600081919539893
2015-02-03,0.631444760009514,1.1023317612989,1.74572952554439
2015-02-04,0.6551868632194391,-0.3788344068573602,-0.5782081847548868
2015-02-05,0.6469735560891319,0.12831976044036783,0.1983384934865708
2015-02-06,0.6352538125758376,-0.8904551068746582,-1.401731228127583
2015-02-09,0.6466263852483148,-0.11786070816895057,-0.18227018083045
2015-02-10,0.6348382084157387,0.005781451890478431,0.00910696901011401
2015-02-11,0.6228832134959634,-0.13571132021211246,-0.21787602759500588
2015-02-12,0.6117351378738121,0.9745252674594385,1.593050990738515
2015-02-13,0.6291263694635114,-0.011748568313939469,-0.018674417230290445
2015-02-17,0.6172915663874298,-0.10823864553878217,-0.1753444424524156
2015-02-18,0.6060566846702797,-0.4604198586906406,-0.7596976823069419
2015-02-19,0.6013160124750245,0.44565195966883153,0.7411277105935068
2015-02-20,0.5963051816849039,-0.16993463619618296,-0.2849793049190353
2015-02-23,0.5860619231525155,-0.22311203654730927,-0.38069703513095676
2015-02-24,0.5767234589917544,-0.33854414323625687,-0.5870129573506687
2015-02-25,0.5697343565282618,0.4998274501668698,0.8772991209668708
2015-02-26,0.5674066396553694,-1.3320015114425536,-2.347525422422943
2015-02-27,0.6135005954863125,-0.12809335055772436,-0.20879091479314169
2015-03-02,0.6024913413389782,-0.05675484353212097,-0.09420026419962961
2015-03-03,0.5913010176842977,0.20219254976126483,0.3419452084711576
2015-03-04,0.5815544764811069,-1.2688072063091511,-2.1817512505217063
2015-03-05,0.6211783047045042,-0.5740353564073605,-0.9241072201973156
2015-03-06,0.6195233573258874,-1.37569607884072,-2.2205717711415742
2015-03-09,0.6635178867350247,-0.07716403924813486,-0.11629534152852501
2015-03-10,0.6511464867418022,-1.2840800723831165,-1.9720294872638853
2015-03-11,0.6853951907386542,-1.2252635547897677,-1.7876745727808425
2015-03-12,0.7129117183616827,0.3738626564793711,0.5244164836265165
2015-03-13,0.7030889316226253,-0.8551917458268482,-1.2163350998190117
2015-03-16,0.7092795766235113,0.4892176273200293,0.6897387764200466
2015-03-17,0.7022042013899967,0.2890677603208891,0.4116576912366606
2015-03-18,0.69113707357546,0.3634625561166222,0.5258906952224702
2015-03-19,0.68166330309472,-0.20114112005998946,-0.29507400375936044
2015-03-20,0.6698806472208829,1.602976008495697,2.392927777725664
2015-03-23,0.7266105379133332,1.2580998441884352,1.7314638015042052
2015-03-24,0.7531413411084402,-0.17740233261873797,-0.23554985357415786
2015-03-25,0.7395735531997906,0.718308445599131,0.9712467982276335
2015-03-26,0.738656392310949,-0.6059529369594668,-0.8203448088544821
2015-03-27,0.7339953037987427,-0.250981641947516,-0.34193902964852446
2015-03-30,0.7216527732353223,-0.6667532125409243,-0.9239252411540365
2015-03-31,0.7195674748577862,-0.7085404314420516,-0.9846754560190287
2015-04-01,0.7190528321205802,0.2568392805366765,0.35719111178412866
2015-04-02,0.7071258402383332,0.985366034026168,1.3934804499494111
2015-04-03,0.7193774764714995,1.066896421070591,1.4830828820269013
2015-04-06,0.7352241272802315,0.16943272943625723,0.23045044789679184
2015-04-07,0.7219670583109958,-1.4399386685614572,-1.9944658859229927
2015-04-08,0.7609825482468032,-0.2895852018328456,-0.3805411865226202
2015-04-09,0.7485569559384118,-1.3623817295902698,-1.820010780452037
2015-04-10,0.7800962049900317,-0.6806663044952566,-0.8725414892948419
2015-04-13,0.7764205821394354,-0.14530450697255617,-0.1871466448920867
2015-04-14,0.7621042383868732,0.8526859210232661,1.1188573400774215
2015-04-15,0.7655197261952964,-0.7089103244539714,-0.9260510215423462
2015-04-16,0.7633106861224331,1.3742534592349014,1.8003854580053325
2015-04-17,0.7944820949061644,0.3589088516488304,0.45175197018281554
2015-04-20,0.7823661602915936,-0.15204246797851168,-0.19433671303197003
2015-04-21,0.7679745280034899,-0.04068479122055517,-0.05297674563025388
2015-04-22,0.753352049070626,-0.2641493677537009,-0.3506320425882815
2015-04-23,0.7407467539299301,0.6931332199143615,0.9357222508732418
2015-04-24,0.7388871805936786,0.6792467954280967,0.9192835026347835
2015-04-27,0.7366122351721874,0.15278625601937543,0.20741748334340487
2015-04-28,0.7231870377128871,0.8013596959987193,1.1080946618361094
2015-04-29,0.7261501606878935,1.7663108303266395,2.43243192104149
2015-04-30,0.7899544658702355,-0.10166841518102597,-0.12870161455322016
2015-05-01,0.7750961202806719,0.2920582621830774,0.37680263717139945
2015-05-04,0.7623824017078195,-0.4329139112430831,-0.5678435261271888
2015-05-05,0.7525008310897352,0.2656498718029613,0.35302269556069465
2015-05-06,0.7399348307633281,1.524528171375285,2.0603546528584933
2015-05-07,0.7833975226244994,-0.5422135556591203,-0.6921308020513308
2015-05-08,0.7755393927594624,-0.3671545157744252,-0.4734182675983038
2015-05-11,0.7640273688627743,-0.878824236213152,-1.150252297272084
2015-05-12,0.7684612956892879,0.8814907385825986,1.1470854075896257
2015-05-13,0.7728121649641014,1.173316384211309,1.5182426434317473
2015-05-14,0.7912623248828844,-0.02939884750490467,-0.037154362820517234
2015-05-15,0.776149127521806,0.5321908092631926,0.6856811280100816
2015-05-18,0.7682412943625798,-0.6438565101087487,-0.8380915147798259
2015-05-19,0.7637838234020207,-1.7983110246404856,-2.354476449410133
2015-05-20,0.8259422052956826,-0.6419940925783998,-0.7772869438831613
2015-05-21,0.8195616929374642,0.4291101633470427,0.5235849442999595
2015-05-22,0.8081264188260265,-0.8336115356027711,-1.031536052012465
2015-05-26,0.8088699712308289,-1.427444048904002,-1.7647385855255704
2015-05-27,0.8400065441545225,0.11605530978455163,0.13816000671918907
2015-05-28,0.8241955263997839,0.24429179337799853,0.29640029040815546
2015-05-29,0.8097758646224186,0.7361115193333289,0.909031191830547
2015-06-01,0.8069169774952699,-0.7337115788611047,-0.9092776572115261
2015-06-02,0.8040778182097152,1.97472406754056,2.4558867597383753
2015-06-03,0.8762276711048911,1.3888059500950414,1.5849829854651907
2015-06-04,0.900349859214202,-0.11835404906527607,-0.13145339875831366
2015-06-05,0.8833171897082294,-1.4509671296483604,-1.6426343181746896
2015-06-08,0.9106132161033494,1.115909235780688,1.2254481002986437
2015-06-09,0.9187664721227281,0.4676760375199463,0.5090260166323032
2015-06-10,0.9055929237630592,0.20940243322630783,0.23123240887988233
2015-06-11,0.8890808311581276,-0.624127919220612,-0.7019923243734939
2015-06-12,0.8802868585851784,0.3788830661898007,0.4304086361106789
2015-06-15,0.8664622918857999,-0.10067703935632256,-0.11619321498366121
2015-06-16,0.8500366025817214,-0.24306332636111116,-0.28594454123843843
2015-06-17,0.8350415658942919,0.059157487318389934,0.07084376363353234
2015-06-18,0.8191048835622549,1.418733252504481,1.7320532217247515
2015-06-19,0.8489392909819015,-0.6011072572028597,-0.7080686022997076
