Date,log_return
2011-09-30,-1.402858210332592
2011-10-03,-1.2570311423298406
2011-10-04,0.09783632012762614
2011-10-05,0.2554279805096922
2011-10-06,0.5984458315240266
2011-10-07,0.7726635765771745
2011-10-11,1.0674031190788504
2011-10-12,1.0778634685830477
2011-10-13,-0.5447625602238066
2011-10-14,0.9495921451336278
2011-10-17,-0.6586828490652548
2011-10-18,-0.3710579396535713
2011-10-19,0.4073621694950285
2011-10-20,-0.7505409225688381
2011-10-21,1.4594559285298718
2011-10-24,0.42438474051663105
2011-10-25,-0.1508458426321314
2011-10-26,-0.5261463000814232
2011-10-27,2.3849755926606235
2011-10-28,-0.05646527535682063
2011-10-31,-1.5439102873099944
2011-11-01,-1.9621959599502616
2011-11-02,0.9243488064386416
2011-11-03,-0.4283594599541711
2011-11-04,0.12361390412451209
2011-11-07,-0.12361390412450605
2011-11-08,0.29786792338604473
2011-11-09,-1.3805412641890553
2011-11-10,0.029416090813685895
2011-11-14,0.18365478073013303
2011-11-15,-0.7440455703668252
2011-11-16,-0.14058976010606672
2011-11-17,0.1258001423907366
2011-11-18,-0.007395629186524326
2011-11-21,0.029579235592431304
2011-11-22,-0.1850139288161366
2011-11-23,-1.1398044952369424
2011-11-25,-0.7747020807014579
2011-11-28,0.6772544510868467
2011-11-29,0.06747385644155447
2011-11-30,0.8210226743122143
2011-12-01,0.2524129031314841
2011-12-02,-0.7516873856270077
2011-12-05,0.5735797318647331
2011-12-06,-0.49143807022491387
2011-12-07,-0.08214166163982459
2011-12-08,-0.46424643470172106
2011-12-09,0.32968709616594466
2011-12-12,-1.3556466083607963
2011-12-13,-0.7153215190585009
2011-12-14,-0.9360921573828038
2011-12-15,0.3155669349548795
2011-12-16,0.09217298448104343
2011-12-19,-0.06143921551072198
2011-12-20,0.45222933776407687
2011-12-21,-0.27569323634573417
2011-12-22,0.03833620901848302
2011-12-23,-0.03833620901848464
2011-12-27,0.26039686920308597
2011-12-28,-1.1384738349834005
2011-12-29,0.20094295346301758
2011-12-30,0.16200582135413702
2012-01-03,0.6760416006508854
2012-01-04,-1.0080497811618139
2012-01-05,-1.1434029597881343
2012-01-06,-0.47047840253212997
2012-01-09,0.1727658667515399
2012-01-10,0.28988934000113564
2012-01-11,-0.7538908016384692
2012-01-12,1.0351409870329684
2012-01-13,-1.0666767804195303
2012-01-17,0.4562984866177503
2012-01-18,0.6649740912816015
2012-01-19,0.869503187893165
2012-01-20,0.0849913128232933
2012-01-23,0.6696711321467166
2012-01-24,-0.23810449438062242
2012-01-25,-0.20013862426821377
2012-01-26,1.3318222114847307
2012-01-27,0.303674694347359
2012-01-30,-0.5244169343148155
2012-01-31,-0.5348423507496985
2012-02-01,0.960666125509964
2012-02-02,-0.091095428754568
2012-02-03,-0.46435587569015196
2012-02-06,0.18295476973996208
2012-02-07,0.8644931370294994
2012-02-08,0.06793222135416603
2012-02-09,0.33145039760273726
2012-02-10,-0.8306950049006893
2012-02-13,0.18183200706550282
2012-02-14,-0.47041057914351614
2012-02-15,-0.4726339031438245
2012-02-16,0.1755926702264791
2012-02-17,0.29704123291732515
2012-02-21,0.802912963620705
2012-02-22,-0.030181845848969872
2012-02-23,0.42923368737312906
2012-02-24,1.1579823840867591
2012-02-27,-0.394448470351064
2012-02-28,0.3127096584436104
2012-02-29,-0.6937478870348033
2012-03-01,-0.29236498954319184
2012-03-02,-0.8898331845664005
2012-03-05,0.18162559858914523
2012-03-06,-0.8504227411043073
2012-03-07,0.26653482633542214
2012-03-08,0.8104570019479925
2012-03-09,-1.1227549287693561
2012-03-12,0.25143828249329553
2012-03-13,-0.2438096445828872
2012-03-14,-0.6428429576241503
2012-03-15,0.3448939996699883
2012-03-16,0.7697915380778877
2012-03-19,0.5376153485745068
2012-03-20,-0.15114875912679862
2012-03-21,-0.24231421821632593
2012-03-22,0.03032140714559794
2012-03-23,0.5216022711536814
2012-03-26,0.4888881912270965
2012-03-27,0.060006002400590494
2012-03-28,-0.2703110220784672
2012-03-29,-0.26350476380051135
2012-03-30,0.5188176606165125
2012-04-02,-0.0675194143960016
2012-04-03,0.09001575883492886
2012-04-04,-1.5947131588726535
2012-04-05,-0.473464038336703
2012-04-06,0.1911827141418285
2012-04-09,-0.015281173623872213
2012-04-10,-0.1452877334519825
2012-04-11,0.2751033371890019
2012-04-12,0.5099915906195829
2012-04-13,-0.6780203477888413
2012-04-16,-0.11472715320119178
2012-04-17,0.42764479071405304
2012-04-18,-0.007620499146384539
2012-04-19,0.07617887166604488
2012-04-20,0.6073507889197011
2012-04-23,-0.6301983576569908
2012-04-24,0.5923468109694049
2012-04-25,0.02271264725666856
2012-04-26,0.16640197471015972
2012-04-27,0.1208459361568327
2012-04-30,-0.14352081626608276
2012-05-01,-0.022680022777237803
2012-05-02,-0.5458694373311422
2012-05-03,-0.05322991646920102
2012-05-04,-0.4268624516505221
2012-05-07,-0.2983592466887824
2012-05-08,-0.2838840284545403
2012-05-09,-0.46979176858033694
2012-05-10,0.038590669255208015
2012-05-11,-0.16991045175125036
2012-05-14,-0.6981101886292388
2012-05-15,-0.6089962606928561
2012-05-16,-0.30589458732289776
2012-05-17,-0.16510086693818177
2012-05-18,0.09437672741404833
2012-05-21,0.37661872684702247
2012-05-22,-0.2666250011123651
2012-05-23,-1.312064348872
2012-05-24,0.11132316671304138
2012-05-25,-0.517908810732106
2012-05-29,-0.23994252893788864
2012-05-30,-0.6668566069366627
2012-05-31,-0.33105928738944906
2012-06-01,0.45190522354629764
2012-06-04,0.6020487781583025
2012-06-05,-0.46526636153117795
2012-06-06,0.7848830938652743
2012-06-07,0.26291693430631824
2012-06-08,-0.6866294441468708
2012-06-11,0.17609866073243083
2012-06-12,-0.21616436902910968
2012-06-13,0.9492353809893929
2012-06-14,0.09522298767449686
2012-06-15,0.19809047323772067
2012-06-18,-0.4363181726588814
2012-06-19,0.9022617599637551
2012-06-20,0.08663123203744401
2012-06-21,-0.9253100936581888
2012-06-22,-0.32629052863562014
2012-06-25,-0.519481687710391
2012-06-26,-0.07214140026714676
2012-06-27,-0.11232350346544633
2012-06-28,-0.19284859331551257
2012-06-29,1.8724900705592813
2012-07-02,-0.6652962920416648
2012-07-03,0.28566913570903973
2012-07-05,-1.8877540265695845
2012-07-06,-0.8189124290414018
2012-07-09,0.1301765703316243
2012-07-10,-0.35839412801975096
2012-07-11,-0.0897995896909877
2012-07-12,-0.3682039916565475
2012-07-13,0.2701487460160739
2012-07-16,0.2857261423853719
2012-07-17,-0.2693769230241744
2012-07-18,0.2204532429876856
2012-07-19,-0.03262908912218258
2012-07-20,-0.6630401239698073
2012-07-23,-0.4114893469791174
2012-07-24,-0.529189262074384
2012-07-25,0.5786574797539694
2012-07-26,1.2125332892661622
2012-07-27,0.7302263685400241
2012-07-30,-0.974824941366059
2012-07-31,0.5292094581765308
2012-08-01,-0.13000733122278532
2012-08-02,-1.2271096387668268
2012-08-03,1.9642833768445906
2012-08-06,0.2579398496060095
2012-08-07,0.0
2012-08-08,-0.46800698672413665
2012-08-09,-0.6979981264565205
2012-08-10,0.16276045259734526
2012-08-13,0.3328330385118857
2012-08-14,-0.0810767029980948
2012-08-15,-0.33310344810994935
2012-08-16,0.5518598651018994
2012-08-17,-0.33237434838340185
2012-08-20,0.22710691892903895
2012-08-21,1.0397030993683851
2012-08-22,0.0
2012-08-23,0.8860564854355293
2012-08-24,-0.39815309804455645
2012-08-27,-0.1517148053213484
2012-08-28,0.3987564100228315
2012-08-29,-0.20715488246232822
2012-08-30,-0.32754173481301424
2012-08-31,0.6460640617664923
2012-09-04,-0.09545021405563683
2012-09-05,0.29401268745994147
2012-09-06,0.18232990900792653
2012-09-07,1.337444214183777
2012-09-10,-0.007815247551942215
2012-09-11,0.49117161077427546
2012-09-12,0.27959011689334395
2012-09-13,0.13950246391645132
2012-09-14,1.7656096948083257
2012-09-17,-0.12943999979887494
2012-09-18,-0.5654049292296925
2012-09-19,0.10721397871851945
2012-09-20,-0.8995562908577873
2012-09-21,0.3238494618510276
2012-09-24,-0.6255088157935861
2012-09-25,0.2784870678928728
2012-09-26,-0.7210171949889042
2012-09-27,0.1710332376812234
2012-09-28,-0.13991451952126366
2012-10-01,0.34166829324150017
2012-10-02,0.39456938738235553
2012-10-03,-0.3248262716877896
2012-10-04,0.7101535055459434
2012-10-05,0.4451273658238599
2012-10-09,-1.4112437801708384
2012-10-10,0.09315324381114853
2012-10-11,0.30988559040663616
2012-10-12,0.1391358344578812
2012-10-15,0.030892802222833086
2012-10-16,0.6618972829768569
2012-10-17,0.7413385627707525
2012-10-18,-0.20580059857176625
2012-10-19,-0.6429905802634763
2012-10-22,0.3143571689755887
2012-10-23,-0.7067710145890235
2012-10-24,-0.1929236235217526
2012-10-25,0.09264979044471214
2012-10-26,-0.1544640405971826
2012-10-29,-0.24763981081457812
2012-10-30,0.5640347191973972
2012-10-31,-0.1619308677856379
2012-11-01,-0.1621935092000653
2012-11-02,-0.6903265731359093
2012-11-05,-0.45245416136546107
2012-11-06,0.21868174912838012
2012-11-07,-0.46135281424289215
2012-11-08,-0.14902547955889525
2012-11-09,-0.19642512699342587
2012-11-13,0.007864417447341126
2012-11-14,0.18856070954609847
2012-11-15,0.3369513041867468
2012-11-16,-0.5333764311801676
2012-11-19,0.7131412222527341
2012-11-20,0.062451212021943654
2012-11-21,0.015606710917357176
2012-11-23,1.1096137127273982
2012-11-26,0.0540019299526412
2012-11-27,-0.20072576800493477
2012-11-28,-0.13146195297002103
2012-11-29,0.23187520050644878
2012-11-30,0.4390870976294971
2012-12-03,0.42951438941446346
2012-12-04,0.1147359287531355
2012-12-05,-0.030583378172475893
2012-12-06,-0.837017749099038
2012-12-07,-0.2006947798300648
2012-12-10,-0.09276438513082857
2012-12-11,0.4783590635556087
2012-12-12,0.35343870830255253
2012-12-13,0.2986791422017763
2012-12-14,0.4349325844415423
2012-12-17,0.2661294959302196
2012-12-18,0.41677777906399305
2012-12-19,0.2718624238993464
2012-12-20,-0.27186242389933846
2012-12-21,-0.4395611473038109
2012-12-24,0.09869046160673543
2012-12-26,0.37111414577939766
2012-12-27,0.0
2012-12-28,-0.060496069600610505
2012-12-31,-0.25751737324323426
2013-01-02,0.06823092641794756
2013-01-03,-0.6462672179678874
2013-01-04,-0.48170754919974296
2013-01-07,0.39776691319009666
2013-01-08,-0.23693976766881894
2013-01-09,0.07649354002604723
2013-01-10,1.0799405284456105
2013-01-11,1.0010244278286613
2013-01-14,0.11975152991585973
2013-01-15,-0.2021639713661756
2013-01-16,-0.2777049857671181
2013-01-17,0.38258176517554593
2013-01-18,-0.39761483796392944
2013-01-22,0.00751681888578668
2013-01-23,0.030061626560376545
2013-01-24,0.5246208539986167
2013-01-25,0.5813536534375713
2013-01-28,0.02229240209863835
2013-01-29,0.18557701202357313
2013-01-30,0.5915426891577994
2013-01-31,0.1473405305599363
2013-02-01,0.7919091098947232
2013-02-04,-1.2124032560882023
2013-02-05,0.31000910567589074
2013-02-06,-0.3026167567536644
2013-02-07,-1.085109123565392
2013-02-08,-0.11963512717468829
2013-02-11,0.35847685886669445
2013-02-12,0.26801683703025936
2013-02-13,-0.014870994153358937
2013-02-14,-0.8513231910446265
2013-02-15,0.20976933074173224
2013-02-19,0.18692293004750546
2013-02-20,-0.276770195750211
2013-02-21,-1.0996570855311911
2013-02-22,-0.288206494526163
2013-02-25,0.0455615468432924
2013-02-26,-0.899876430109214
2013-02-27,0.3822926897688125
2013-02-28,-0.19096366036982795
2013-03-01,-0.6982036266415834
2013-03-04,0.06157635662544091
2013-03-05,0.17682111084062035
2013-03-06,-0.22299982327519174
2013-03-07,0.8279716113353777
2013-03-08,-0.8125763376539799
2013-03-11,0.16919176534702263
2013-03-12,0.06913239127738625
2013-03-13,-0.5698459898863207
2013-03-14,0.1928789704160792
2013-03-15,0.7831134071100557
2013-03-18,-0.9219487552881309
2013-03-19,-0.5262355434409771
2013-03-20,0.47991422708735926
2013-03-21,-0.17002863668072057
2013-03-22,0.5246116028114393
2013-03-25,-0.8888260392903118
2013-03-26,-0.17871716944558616
2013-03-27,-0.5928254491404972
2013-03-28,0.4683118143766648
2013-03-29,-0.20266590458532158
2013-04-01,0.3194019776108358
2013-04-02,-0.16346868545013188
2013-04-03,0.08565978018620535
2013-04-04,0.05447258996219993
2013-04-05,1.3369079766332514
2013-04-08,-0.14595739099722665
2013-04-09,0.6436803833479268
2013-04-10,-0.2447232790648983
2013-04-11,0.4888491250570132
2013-04-12,-0.22885050799556142
2013-04-15,-0.09168704798784905
2013-04-16,0.44998741224800853
2013-04-17,-0.7025611181391304
2013-04-18,0.1761035637537139
2013-04-19,-0.04591016990884627
2013-04-22,-0.12253026498561914
2013-04-23,-0.29161251575974323
2013-04-24,-0.1153447011653557
2013-04-25,0.05384408422075493
2013-04-26,0.15368068185256703
2013-04-29,0.5054770661624054
2013-04-30,0.5941064012905536
2013-05-01,0.1820941322583699
2013-05-02,-0.9597148838739142
2013-05-03,0.3514405022969896
2013-05-06,-0.3437873434519398
2013-05-07,0.13765679751000826
2013-05-08,0.7006349581005992
2013-05-09,-0.5479048787745587
2013-05-10,-1.1512022761296312
2013-05-13,0.2004935896784047
2013-05-14,-0.09248555572530882
2013-05-15,-0.8673484251492525
2013-05-16,0.3183850486073894
2013-05-17,-0.6221827506150494
2013-05-20,0.3660012651672363
2013-05-21,0.3491759124843626
2013-05-22,-0.35694924219405155
2013-05-23,0.619964787952543
2013-05-24,-0.18558619616800448
2013-05-28,-0.3877476746420541
