Date,r_t,abs_r_t,sigma_t,delta_y_t,abs_r_t_plus_1
2010-02-19,-0.1844950894162065,0.1844950894162065,0.628847825094775,-0.009964109650847524,0.3833682076636523
2010-02-22,0.3833682076636523,0.3833682076636523,0.6179811530287469,-0.017431335668034703,0.3907550959403221
2010-02-23,-0.3907550959403221,0.3907550959403221,0.6110201900048261,-0.011327957452019182,0.2876850728276077
2010-02-24,0.2876850728276077,0.2876850728276077,0.6041546400395872,-0.011299811102181867,0.7393202387618705
2010-02-25,-0.7393202387618705,0.7393202387618705,0.5955370170148439,-0.014366643623797247,1.356152859833766
2010-02-26,1.356152859833766,1.356152859833766,0.6013491457192788,0.009712159053355344,1.0597685290600671
2010-03-01,-1.0597685290600671,1.0597685290600671,0.6461603259162763,0.07187194837257167,0.3545055411348824
2010-03-02,0.3545055411348824,0.3545055411348824,0.6659146355263985,0.030113831916652057,1.2236826076222524
2010-03-03,1.2236826076222524,1.2236826076222524,0.6570260174167597,-0.013437869409537456,1.172088724038109
2010-03-04,-1.172088724038109,1.172088724038109,0.687042636633297,0.04467273432331875,0.2722691994326923
2010-03-05,0.2722691994326923,0.2722691994326923,0.7107363227455533,0.03390515458106149,0.0367363436775335
2010-03-08,0.0367363436775335,0.0367363436775335,0.6993018176609296,-0.016219072970670417,0.198536776122577
2010-03-09,-0.198536776122577,0.198536776122577,0.6860797898828886,-0.019088501219340834,0.5285579769787236
2010-03-10,0.5285579769787236,0.5285579769787236,0.6741083748545103,-0.01760304120573568,0.1170788952704802
2010-03-11,0.1170788952704802,0.1170788952704802,0.6693695020705133,-0.0070546638975906495,0.5760762640968472
2010-03-12,0.5760762640968472,0.5760762640968472,0.6571372127373514,-0.018443383569245936,0.7370951088110135
2010-03-15,-0.7370951088110135,0.7370951088110135,0.6544651559448955,-0.004074497809615695,0.7734442059361814
2010-03-16,0.7734442059361814,0.7734442059361814,0.6574891079936023,0.004609851862864445,0.138196916201122
2010-03-17,-0.138196916201122,0.138196916201122,0.6624272195830988,0.007482496467063612,0.9948147290518056
2010-03-18,-0.9948147290518056,0.9948147290518056,0.6504111615268363,-0.01830597548709775,0.5380914468596381
2010-03-19,-0.5380914468596381,0.5380914468596381,0.6661676593464153,0.023936660513911,0.0073907098810411
2010-03-22,0.0073907098810411,0.0073907098810411,0.6616238786206788,-0.006844144329230221,0.0295573784757312
2010-03-23,0.0295573784757312,0.0295573784757312,0.649125220687493,-0.019071593148847488,1.398728257425006
2010-03-24,-1.398728257425006,1.398728257425006,0.6369135402139201,-0.01899172542972246,0.0224794875623499
2010-03-25,-0.0224794875623499,0.0224794875623499,0.6804706156910872,0.0661507239789888,0.4038596469684912
2010-03-26,0.4038596469684912,0.4038596469684912,0.6675904271086717,-0.019109788267726583,0.4988284177486445
2010-03-29,0.4988284177486445,0.4988284177486445,0.6597356634096418,-0.011835607613311754,0.4167602966057291
2010-03-30,-0.4167602966057291,0.4167602966057291,0.6545810649597339,-0.007843809284052313,0.8687635855243174
2010-03-31,0.8687635855243174,0.8687635855243174,0.6471175544694237,-0.011467465921974439,0.3174020011067649
2010-04-01,0.3174020011067649,0.3174020011067649,0.6570369932217038,0.015212353569485856,0.606152062909519
2010-04-02,-0.606152062909519,0.606152062909519,0.6476479307491004,-0.014393091215960078,0.0074148222330379
2010-04-05,-0.0074148222330379,0.0074148222330379,0.6459436287732006,-0.002634993942968043,0.8040543616173824
2010-04-06,-0.8040543616173824,0.8040543616173824,0.6337604375441612,-0.019041213746603017,0.1047042201706256
2010-04-07,-0.1047042201706256,0.1047042201706256,0.6406917594683645,0.010877442531673174,0.0299356386010432
2010-04-08,-0.0299356386010432,0.0299356386010432,0.6289067835287832,-0.018565418968554286,0.8051333190328431
2010-04-09,0.8051333190328431,0.8051333190328431,0.6170899708779116,-0.01896821465651116,0.8796951943358444
2010-04-12,0.8796951943358444,0.8796951943358444,0.6254644114175457,0.013479598899289742,0.0367931127444303
2010-04-13,0.0367931127444303,0.0367931127444303,0.6371294725056869,0.01847845638671055,0.5429611988955678
2010-04-14,0.5429611988955678,0.5429611988955678,0.6251807437280229,-0.018932090566190243,0.9262728874457592
2010-04-15,-0.9262728874457592,0.9262728874457592,0.6225287655262016,-0.00425096094200682,0.3922008949408454
2010-04-16,-0.3922008949408454,0.3922008949408454,0.6362204262994386,0.021755248574322174,0.2152533768594249
2010-04-19,-0.2152533768594249,0.2152533768594249,0.6286905290459207,-0.011905954596249602,0.0892060719281366
2010-04-20,-0.0892060719281366,0.0892060719281366,0.6181883781064583,-0.016845900977621425,0.4696419232607489
2010-04-21,-0.4696419232607489,0.4696419232607489,0.606788107835249,-0.018613580832075517,0.6371596833974125
2010-04-22,-0.6371596833974125,0.6371596833974125,0.6021232250074577,-0.0077175320547030685,0.4651520128236361
2010-04-23,0.4651520128236361,0.4651520128236361,0.6033158300779771,0.001978707184910737,0.1798022660006948
2010-04-26,-0.1798022660006948,0.1798022660006948,0.5989668173329029,-0.007234624442582456,0.798016732162851
2010-04-27,-0.798016732162851,0.798016732162851,0.5887093063350859,-0.01727367561750439,0.7587289812159481
2010-04-28,-0.7587289812159481,0.7587289812159481,0.597659762204031,0.015089108316339587,0.8569422630122583
2010-04-29,0.8569422630122583,0.8569422630122583,0.6042626849924613,0.010987379810544885,0.4445288917402044
2010-04-30,0.4445288917402044,0.4445288917402044,0.6159462839083192,0.019150745966464183,0.8986279086396503
2010-05-03,-0.8986279086396503,0.8986279086396503,0.6106156798305042,-0.00869199893088832,1.11366520951911
2010-05-04,-1.11366520951911,1.11366520951911,0.6235255097128405,0.020921918663821943,1.1339651729545837
2010-05-05,-1.1339651729545837,1.1339651729545837,0.6482105525247194,0.03882589229404086,1.5716340536318536
2010-05-06,-1.5716340536318536,1.5716340536318536,0.672342439650291,0.03655222323215943,0.251869475929634
2010-05-07,0.251869475929634,0.251869475929634,0.7257696956758322,0.07646494736888992,1.0945305109875954
2010-05-10,1.0945305109875954,1.0945305109875954,0.71370124556737,-0.016768289710840985,1.1417077409866705
2010-05-11,-1.1417077409866705,1.1417077409866705,0.7317399942430757,0.024960800540778507,0.575779482397606
2010-05-12,-0.575779482397606,0.575779482397606,0.7506524737520174,0.025517541591144142,0.5870703096787062
2010-05-13,-0.5870703096787062,0.5870703096787062,0.7445395897515092,-0.008176766327728622,1.4264205312268805
2010-05-14,-1.4264205312268805,1.4264205312268805,0.7389458074114127,-0.007541441071398376,0.7371737380777666
2010-05-17,-0.7371737380777666,0.7371737380777666,0.7751579736724034,0.04784225964436106,0.4785668378514428
2010-05-18,0.4785668378514428,0.4785668378514428,0.7733853358789616,-0.0022894271755630837,0.3323204679440604
2010-05-19,-0.3323204679440604,0.3323204679440604,0.764369705579417,-0.011725838455147236,0.4293764445049402
2010-05-20,0.4293764445049402,0.4293764445049402,0.752432054750783,-0.01574088009093718,1.643652958140639
2010-05-21,1.643652958140639,1.643652958140639,0.7428621107342495,-0.012800256837692843,1.353048943487724
2010-05-24,-1.353048943487724,1.353048943487724,0.7954250830018988,0.06836622433673017,1.0289740372550071
2010-05-25,-1.0289740372550071,1.0289740372550071,0.8225363508921321,0.033516009921015756,0.4489253754211044
2010-05-26,-0.4489253754211044,0.4489253754211044,0.8306688448818852,0.009838536208792492,1.1872953980231942
2010-05-27,1.1872953980231942,1.1872953980231942,0.8192323820673441,-0.013863431090458369,0.0080844011523861
2010-05-28,-0.0080844011523861,0.0080844011523861,0.8359845020600921,0.020242292312437397,0.8362135189080873
2010-06-01,-0.8362135189080873,0.8362135189080873,0.8199491089370105,-0.019367798646817647,0.4903573081488793
2010-06-02,-0.4903573081488793,0.4903573081488793,0.8201047770685972,0.00018983294802999573,0.1065617544175368
2010-06-03,-0.1065617544175368,0.1065617544175368,0.8098260873511314,-0.012612591368717401,1.6122047347226436
2010-06-04,-1.6122047347226436,1.6122047347226436,0.7945564956851667,-0.01903542571380822,0.3255836244230934
2010-06-07,-0.3255836244230934,0.3255836244230934,0.8389571677838786,0.054375561729027466,0.3005763304987595
2010-06-08,0.3005763304987595,0.3005763304987595,0.8251813010058081,-0.01655653266877659,0.4159739775176712
2010-06-09,0.4159739775176712,0.4159739775176712,0.8115275546001054,-0.016684779463066585,0.5464494472078967
2010-06-10,0.5464494472078967,0.5464494472078967,0.8001500633098015,-0.014119052308693886,0.2811313245675315
2010-06-11,-0.2811313245675315,0.2811313245675315,0.7920649641301679,-0.010155875347008582,1.6424775905464657
2010-06-14,1.6424775905464657,1.6424775905464657,0.7787363621513581,-0.01697085640530399,0.4064385370679435
2010-06-15,0.4064385370679435,0.4064385370679435,0.8276578670703516,0.06092730750953975,0.0324543613396246
2010-06-16,-0.0324543613396246,0.0324543613396246,0.8156924832984064,-0.014562439739553058,0.3402466017393416
2010-06-17,0.3402466017393416,0.3402466017393416,0.800082327534443,-0.019322793440916662,0.0404448943834809
2010-06-18,-0.0404448943834809,0.0404448943834809,0.7876164966281941,-0.01570333980599654,0.2020610911778074
2010-06-21,0.2020610911778074,0.2020610911778074,0.7725851581006666,-0.01926905226541058,0.6642927863291028
2010-06-22,-0.6642927863291028,0.6642927863291028,0.7588929468879576,-0.017881517215308843,0.0568805118330467
2010-06-23,0.0568805118330467,0.0568805118330467,0.7552209178047395,-0.004850409692429054,0.1788763791045926
2010-06-24,-0.1788763791045926,0.1788763791045926,0.7409144062291808,-0.019125205349565508,0.3574333618587647
2010-06-25,0.3574333618587647,0.3574333618587647,0.7275685461572121,-0.0181768913334397,0.1298279961650059
2010-06-28,-0.1298279961650059,0.1298279961650059,0.7171692443482708,-0.014396358267526953,1.0529420220888794
2010-06-29,-1.0529420220888794,1.0529420220888794,0.7039435730079191,-0.01861365689317952,0.8497477391478557
2010-06-30,0.8497477391478557,0.8497477391478557,0.7196407356216985,0.022053908207490314,1.3977201895548683
2010-07-01,1.3977201895548683,1.3977201895548683,0.7250732138427777,0.00752052519099648,0.9025259936626095
2010-07-02,0.9025259936626095,0.9025259936626095,0.7612764076770773,0.04872387394341271,0.5471210571402808
2010-07-06,0.5471210571402808,0.5471210571402808,0.767117608650046,0.007643617221518553,0.4120449569870416
2010-07-07,-0.4120449569870416,0.4120449569870416,0.760025792633138,-0.009287755152042809,0.7042004018741509
2010-07-08,0.7042004018741509,0.7042004018741509,0.7496489419445849,-0.013747350838978756,0.3475242420303314
2010-07-09,-0.3475242420303314,0.3475242420303314,0.7480569353723283,-0.0021259276550440655,0.523561405394494
2010-07-12,-0.523561405394494,0.523561405394494,0.7367647378228932,-0.01521046663638714,1.1545280858303273
2010-07-13,1.1545280858303273,1.1545280858303273,0.7296323744986256,-0.009727814531411482,0.2826413124427363
2010-07-14,0.2826413124427363,0.2826413124427363,0.7500744670363796,0.02763168026546412,1.0761176834925597
2010-07-15,1.0761176834925597,1.0761176834925597,0.7378829761658879,-0.016387247837143477,0.2014567549463791
2010-07-16,0.2014567549463791,0.2014567549463791,0.7534434525544947,0.02086872572666385,0.3400049639741646
2010-07-19,0.3400049639741646,0.3400049639741646,0.7401590465174267,-0.017788878042038703,0.4484312447328687
2010-07-20,-0.4484312447328687,0.4484312447328687,0.7291295896799115,-0.015013610998957382,0.6764400088542036
2010-07-21,-0.6764400088542036,0.6764400088542036,0.7203539287944831,-0.012108820831496107,0.6609409387673807
2010-07-22,0.6609409387673807,0.6609409387673807,0.7184514838011361,-0.0026444800462742373,0.2250068839284746
2010-07-23,-0.2250068839284746,0.2250068839284746,0.7164810416108086,-0.0027463917556600215,0.8431035747692177
2010-07-26,0.8431035747692177,0.8431035747692177,0.7041374078443576,-0.017378268488733625,0.0
2010-07-27,0.0,0.0,0.7099956606682728,0.008285339572165817,0.1154690094040777
2010-07-28,0.1154690094040777,0.1154690094040777,0.6965079404940646,-0.01917966456120456,0.5064856196006782
2010-07-29,0.5064856196006782,0.5064856196006782,0.6836954641215832,-0.018566603133891246,0.0382657946734928
2010-07-30,0.0382657946734928,0.0382657946734928,0.6780138347839365,-0.008344897568508852,0.8002176603602291
2010-08-02,0.8002176603602291,0.8002176603602291,0.6652304050167825,-0.019034238661106297,0.4921828737018811
2010-08-03,0.4921828737018811,0.4921828737018811,0.6709971099703851,0.008631375556653704,0.6137080291713652
2010-08-04,-0.6137080291713652,0.6137080291713652,0.6653044178032208,-0.008520122870522963,0.0076002280104988
2010-08-05,-0.0076002280104988,0.0076002280104988,0.6632225405900226,-0.003134116179096589,0.9455798734820652
2010-08-06,0.9455798734820652,0.9455798734820652,0.650686350408959,-0.0190828613637113,0.309165876090213
2010-08-09,-0.309165876090213,0.309165876090213,0.6643728651907945,0.020815806331193388,1.1087598397944491
2010-08-10,-1.1087598397944491,1.1087598397944491,0.6544467306332675,-0.01505334320077772,1.508068897667626
2010-08-11,-1.508068897667626,1.508068897667626,0.6765720893518884,0.033248811537474526,0.2561615994190461
2010-08-12,-0.2561615994190461,0.2561615994190461,0.7245243929961478,0.06847642575734174,0.7724456150594804
2010-08-13,-0.7724456150594804,0.7724456150594804,0.7123872935825315,-0.016893714740944223,0.5545806051372736
2010-08-16,0.5545806051372736,0.5545806051372736,0.7143950781281196,0.002814424835490034,0.4042294061509398
2010-08-17,0.4042294061509398,0.4042294061509398,0.7091410410446055,-0.00738170373092534,0.1397407261014003
2010-08-18,-0.1397407261014003,0.1397407261014003,0.7001712326255558,-0.012729513123522157,0.2722783587292482
2010-08-19,-0.2722783587292482,0.2722783587292482,0.6873703463351587,-0.018451698558725402,1.1753778944328404
2010-08-20,-1.1753778944328404,1.1753778944328404,0.6763071834999193,-0.01622583831722088,0.1893491689989825
2010-08-23,-0.1893491689989825,0.1893491689989825,0.7009756401654375,0.03582575002030643,0.0947194008775596
2010-08-24,0.0947194008775596,0.0947194008775596,0.688585481935859,-0.017833669078679074,0.1816244033844431
2010-08-25,-0.1816244033844431,0.1816244033844431,0.6758116000147278,-0.018725128235142947,0.5124375595207398
2010-08-26,0.5124375595207398,0.5124375595207398,0.6638895218363966,-0.0177985861395643,0.3767369654837402
2010-08-27,0.3767369654837402,0.3767369654837402,0.6589998261746386,-0.00739248212571393,0.6208027481741816
2010-08-30,-0.6208027481741816,0.6208027481741816,0.650765321066028,-0.012574183428534063,0.1417881293074469
2010-08-31,0.1417881293074469,0.1417881293074469,0.6494603968747485,-0.002007227839594524,0.8543376022659404
2010-09-01,0.8543376022659404,0.8543376022659404,0.6378435782739276,-0.018048781297709315,0.0858134779812497
2010-09-02,0.0858134779812497,0.0858134779812497,0.6475410967083468,0.015089183214188567,0.4745428797076572
2010-09-03,0.4745428797076572,0.4745428797076572,0.6355718944693168,-0.018657046591139537,1.265246494376503
2010-09-07,-1.265246494376503,1.265246494376503,0.6304769700716065,-0.008048586503049258,0.031434184934657
2010-09-08,0.031434184934657,0.031434184934657,0.6648060623396321,0.0530187342572074,0.1494004602640337
2010-09-09,-0.1494004602640337,0.1494004602640337,0.6522771424108694,-0.019025825882984588,0.1808247672238513
2010-09-10,0.1808247672238513,0.1808247672238513,0.6405664421461144,-0.018116685892255,1.2411852871587656
2010-09-13,1.2411852871587656,1.2411852871587656,0.6295277518106551,-0.01738291277294218,0.9573884121696314
2010-09-14,0.9573884121696314,0.9573884121696314,0.6630586547870837,0.05189351703728513,0.0461148267337548
2010-09-15,-0.0461148267337548,0.0461148267337548,0.6766517873796388,0.02029333900029826,0.5443337701560569
2010-09-16,0.5443337701560569,0.5443337701560569,0.6638874031893173,-0.01904423244467359,0.2526317133111136
2010-09-17,-0.2526317133111136,0.2526317133111136,0.6599634067673267,-0.005928172395705925,0.2143951816633431
2010-09-20,0.2143951816633431,0.2143951816633431,0.6492500009109498,-0.016366537245512486,0.4731027519534738
2010-09-21,0.4731027519534738,0.4731027519534738,0.6384197750754077,-0.016821830294772376,1.877812426224345
2010-09-22,1.877812426224345,1.877812426224345,0.6331954851815531,-0.00821682383152058,0.3067831355924907
2010-09-23,-0.3067831355924907,0.3067831355924907,0.7201312192852609,0.12865424659243002,0.9843479927915324
2010-09-24,0.9843479927915324,0.9843479927915324,0.7088295474687853,-0.015818359380606207,0.0074208749245523
2010-09-27,-0.0074208749245523,0.0074208749245523,0.7212309873691758,0.017344371776738077,0.7982894045292859
2010-09-28,0.7982894045292859,0.7982894045292859,0.7075143183351487,-0.019201589566059503,0.4041003258107248
2010-09-29,0.4041003258107248,0.4041003258107248,0.7112711213882733,0.005295813909700874,0.2716694647844634
2010-09-30,-0.2716694647844634,0.2716694647844634,0.702241849743023,-0.012775821154356035,1.1186371447027994
2010-10-01,1.1186371447027994,1.1186371447027994,0.6908259341699027,-0.016389972203397146,0.4810154307751998
2010-10-04,-0.4810154307751998,0.4810154307751998,0.7117370428656767,0.029820633583912067,1.060979358850059
2010-10-05,1.060979358850059,1.060979358850059,0.7042320830011437,-0.010600556193091406,0.6484639770799504
2010-10-06,0.6484639770799504,0.6484639770799504,0.7209867378046654,0.023512777762571997,0.0215478542762442
2010-10-07,-0.0215478542762442,0.0215478542762442,0.7184958893742361,-0.003460758566226591,0.0143657520718462
2010-10-08,0.0143657520718462,0.0143657520718462,0.7048412529491808,-0.019187380045995524,0.5545766671314756
2010-10-12,-0.5545766671314756,0.5545766671314756,0.6914683395432897,-0.019155239465481432,0.8486206986955992
2010-10-13,0.8486206986955992,0.8486206986955992,0.6866034590589613,-0.007060445905254473,0.7277948643036842
2010-10-14,0.7277948643036842,0.7277948643036842,0.6935482140485182,0.010063841154608188,0.4846075618478744
2010-10-15,-0.4846075618478744,0.4846075618478744,0.6950176057537147,0.0021164171445374096,0.1429797212410586
2010-10-18,-0.1429797212410586,0.1429797212410586,0.6880888983707121,-0.01001913492945182,1.0861462648456242
2010-10-19,-1.0861462648456242,1.0861462648456242,0.6755666721460075,-0.018366189366332795,0.8784618703617323
2010-10-20,0.8784618703617323,0.8784618703617323,0.6949106173777526,0.02823137623660724,0.1719074988212665
2010-10-21,0.1719074988212665,0.1719074988212665,0.7028357204498045,0.0113399517272162,0.4950327575274583
2010-10-22,-0.4950327575274583,0.4950327575274583,0.6903478433407451,-0.01792758958291375,0.5880260758638828
2010-10-25,0.5880260758638828,0.5880260758638828,0.6838318876408224,-0.009483482237578278,0.8112324183086703
2010-10-26,-0.8112324183086703,0.8112324183086703,0.6806269397530468,-0.0046977654694957665,0.614585644396954
2010-10-27,-0.614585644396954,0.614585644396954,0.6856522645496517,0.00735625257655972,1.017434905127541
2010-10-28,1.017434905127541,1.017434905127541,0.6828785066244895,-0.004053634425727221,0.2515905435205252
2010-10-29,-0.2515905435205252,0.2515905435205252,0.6985367490573591,0.022670826912594005,0.0431934352694786
2010-11-01,-0.0431934352694786,0.0431934352694786,0.6869268215529145,-0.016760021002169348,0.9887592196724287
2010-11-02,0.9887592196724287,0.9887592196724287,0.673946154370354,-0.019077549640253978,0.0855920166376617
2010-11-03,-0.0855920166376617,0.0855920166376617,0.6885805039796333,0.02148201989315608,1.4873848823206663
2010-11-04,1.4873848823206663,1.4873848823206663,0.675703551995134,-0.01887779064801897,1.3518980002550156
2010-11-05,-1.3518980002550156,1.3518980002550156,0.7230391556510872,0.06770893057820816,0.7582296698043722
2010-11-08,-0.7582296698043722,0.7582296698043722,0.7555219200526748,0.0439454173736247,0.4461723003213526
2010-11-09,-0.4461723003213526,0.4461723003213526,0.7552523660694898,-0.0003568421683125923,0.9930136322134898
2010-11-10,-0.9930136322134898,0.9930136322134898,0.7457224560436404,-0.012698464949676035,0.2041709911527208
2010-11-12,-0.2041709911527208,0.2041709911527208,0.7559985197713006,0.013685930061435035,0.6223706708356409
2010-11-15,-0.6223706708356409,0.6223706708356409,0.7425684190825587,-0.0179244048590204,0.7223973624032275
2010-11-16,-0.7223973624032275,0.7223973624032275,0.7381084948682104,-0.006024187532315431,0.2807330448938204
2010-11-17,0.2807330448938204,0.2807330448938204,0.737185100697225,-0.0012518108861087468,0.4636964110146002
2010-11-18,0.4636964110146002,0.4636964110146002,0.7252631672450982,-0.016304436632121992,0.2640071935313702
2010-11-19,0.2640071935313702,0.2640071935313702,0.7172307893329457,-0.011136907571981295,0.3080762357429265
2010-11-22,-0.3080762357429265,0.3080762357429265,0.7055258617166702,-0.016454242812611018,1.6592973289579094
2010-11-23,-1.6592973289579094,1.6592973289579094,0.6945910968577031,-0.015620105334913412,0.2842398502821622
2010-11-24,-0.2842398502821622,0.2842398502821622,0.7526743088165594,0.08030928684797653,0.8047273901431165
2010-11-26,-0.8047273901431165,0.8047273901431165,0.7402803444292896,-0.016603651143672706,1.1467754305893294
2010-11-29,-1.1467754305893294,1.1467754305893294,0.7424226625911295,0.0028897488472179327,0.4286595663618864
2010-11-30,-0.4286595663618864,0.4286595663618864,0.7609503190022171,0.024649364770864997,0.8630949129466648
2010-12-01,0.8630949129466648,0.8630949129466648,0.7508927173255628,-0.01330528343192372,0.5990085014764562
2010-12-02,0.5990085014764562,0.5990085014764562,0.755486301555934,0.006098861457052931,1.0453187869789575
2010-12-03,1.0453187869789575,1.0453187869789575,0.7502425640600445,-0.006965076933076621,0.6906415861333549
2010-12-06,-0.6906415861333549,0.6906415861333549,0.7634777584562571,0.017487420212795247,0.360929785007247
2010-12-07,0.360929785007247,0.360929785007247,0.7605193632081063,-0.0038824206714470036,0.6098268475420592
2010-12-08,-0.6098268475420592,0.6098268475420592,0.7493678091716296,-0.014771642561755794,0.2722324730274788
2010-12-09,-0.2722324730274788,0.2722324730274788,0.7442991601721595,-0.006786878948759729,0.2722324730274665
2010-12-10,0.2722324730274665,0.2722324730274665,0.7319297088050176,-0.0167585678915005,1.1039877812588157
2010-12-13,1.1039877812588157,1.1039877812588157,0.7200049086439062,-0.01642645358000277,0.044802868132943
2010-12-14,0.044802868132943,0.044802868132943,0.7381804884707357,0.024930329475141157,0.6666441676876256
2010-12-15,-0.6666441676876256,0.6666441676876256,0.7241860572593851,-0.019140014487401876,0.7543789547316132
2010-12-16,-0.7543789547316132,0.7543789547316132,0.7218068986609472,-0.00329069479297805,0.3869357280123632
2010-12-17,-0.3869357280123632,0.3869357280123632,0.7227176385259156,0.0012609546770533354,0.2359299393400739
2010-12-20,-0.2359299393400739,0.2359299393400739,0.7127899309536889,-0.013831854409844182,0.0533231778012805
2010-12-21,0.0533231778012805,0.0533231778012805,0.7006587728757112,-0.0171657534190783,0.3203664067285669
2010-12-22,-0.3203664067285669,0.3203664067285669,0.6874548822986003,-0.019024794950962123,0.0916380361951355
2010-12-23,0.0916380361951355,0.0916380361951355,0.6771613666385929,-0.015086601681205531,0.342896666985082
2010-12-27,0.342896666985082,0.342896666985082,0.664607722126693,-0.018712624895986237,0.1827318918698658
2010-12-28,-0.1827318918698658,0.1827318918698658,0.6555184056557979,-0.013770593449370185,0.4637909853147119
2010-12-29,0.4637909853147119,0.4637909853147119,0.6440486305289214,-0.017652145116171542,0.6502366778466581
2010-12-30,0.6502366778466581,0.6502366778466581,0.6383919223371298,-0.008821843422175853,0.7657695078229125
2011-01-03,0.7657695078229125,0.7657695078229125,0.639074415938623,0.0010685113900518,0.4873121312832603
2011-01-04,-0.4873121312832603,0.4873121312832603,0.6445297218720558,0.008500033021770808,1.0197618302786315
2011-01-05,-1.0197618302786315,1.0197618302786315,0.6391910043838275,-0.008317616375471609,1.0993316301482454
2011-01-06,-1.0993316301482454,1.0993316301482454,0.6570698105912396,0.027586948336233527,0.639176639929117
2011-01-07,-0.639176639929117,0.639176639929117,0.6784408958165917,0.03200709596182763,0.007725288736499
2011-01-10,0.007725288736499,0.007725288736499,0.6767648996228731,-0.0024734207215034187,0.254600299547587
2011-01-11,0.254600299547587,0.254600299547587,0.663957550123175,-0.019105727792368847,0.6757820219581785
2011-01-12,0.6757820219581785,0.6757820219581785,0.6533484442940046,-0.016107624584985766,2.255108807595159
2011-01-13,2.255108807595159,2.255108807595159,0.6544166155465337,0.0016335831608810202,0.2697439070023215
2011-01-14,-0.2697439070023215,0.2697439070023215,0.7767208807761151,0.17133688355857932,0.531299188198419
2011-01-18,0.531299188198419,0.531299188198419,0.7635877305532097,-0.017053035205214635,0.7139169163496926
2011-01-19,0.7139169163496926,0.7139169163496926,0.7561757422100546,-0.009754211419709497,0.3860721997852182
2011-01-20,-0.3860721997852182,0.3860721997852182,0.7546880357777949,-0.001969346190903205,1.0213232649815538
2011-01-21,1.0213232649815538,1.0213232649815538,0.7439351640798906,-0.014350580232219657,0.5287520580683197
2011-01-24,0.5287520580683197,0.5287520580683197,0.7562915431044884,0.01647305488518555,0.0659413146215207
2011-01-25,-0.0659413146215207,0.0659413146215207,0.7490274212783575,-0.00965134750144382,0.3219672033493065
